order_id,customer_id,order_amount,order_year,channel
884,3605,200.21,2024,In-Store
885,2079,722.28,2024,Online
886,4343,102.71,2024,In-Store
887,4507,366.53,2023,In-Store
888,4078,255.12,2024,Online
889,4169,53.04,2022,In-Store
890,1121,111.86,2020,Online
891,4769,190.28,2023,In-Store
892,2524,325.12,2023,Online
893,3371,604.11,2022,Online
894,4383,196.27,2019,In-Store
895,1909,34.56,2022,Online
896,3521,34.45,2023,Online
897,4308,119.8,2022,Online
898,4497,382.58,2022,Online
899,4751,213.13,2024,Online
900,3106,141.18,2022,In-Store
901,498,396.14,2021,In-Store
902,3588,385.01,2022,In-Store
903,4194,175.18,2022,In-Store
904,2414,218.62,2023,Online
905,3801,112.7,2021,In-Store
906,463,573.66,2019,In-Store
907,2761,575.23,2021,Online
908,3458,181.97,2021,In-Store
909,273,132.51,2021,In-Store
910,1151,270.86,2023,In-Store
911,3390,283.35,2024,In-Store
912,19,285.69,2020,Online
913,1617,128.74,2023,In-Store
914,3179,379.72,2023,Online
915,4082,122.28,2019,In-Store
916,412,173.46,2024,Online
917,742,96.68,2019,Online
918,2672,640.14,2019,Online
919,2780,89.79,2020,In-Store
920,2625,106.14,2021,Online
921,515,440.74,2020,Online
922,207,533.27,2021,In-Store
923,948,259.93,2020,In-Store
924,2442,59.29,2024,Online
925,1829,215.39,2023,In-Store
926,3599,54.17,2023,In-Store
927,2168,351.64,2021,In-Store
928,1657,147.95,2021,In-Store
929,602,94.27,2021,In-Store
930,712,251.05,2022,In-Store
931,1204,568.81,2019,Online
932,1392,448.15,2022,In-Store
933,2697,92.5,2022,Online
934,3273,177.56,2023,In-Store
935,4926,25.91,2024,In-Store
936,3132,494.88,2023,In-Store
937,3731,143.49,2021,In-Store
938,2667,55.79,2023,Online
939,550,288.18,2021,Online
940,4742,380.22,2024,In-Store
941,3983,126.39,2024,Online
942,1245,108.17,2022,Online
943,3887,141.69,2019,Online
944,4013,210.62,2023,In-Store
945,2550,225.45,2022,Online
946,3205,205.42,2024,Online
947,846,459.75,2021,In-Store
948,4546,123.76,2023,Online
949,44,103.42,2024,In-Store
950,659,100.5,2019,In-Store
951,4824,449.41,2023,Online
952,3931,588.92,2021,Online
953,2868,225.99,2022,Online
954,3648,392.91,2024,In-Store
955,2783,269.35,2022,Online
956,1692,646.5,2019,Online
957,2226,226.43,2019,Online
958,3067,124.46,2022,Online
959,1948,108.72,2020,In-Store
960,1366,348.26,2022,Online
961,3131,272.17,2021,Online
962,4534,535.84,2023,Online
963,4522,313.75,2020,In-Store
964,968,295.11,2022,In-Store
965,1405,45.99,2023,In-Store
966,486,243.92,2024,In-Store
967,1756,518.28,2019,Online
968,3631,198.47,2024,Online
969,2969,74.21,2022,Online
970,1580,91.66,2020,In-Store
971,2796,215.59,2021,In-Store
972,51,490.54,2023,Online
973,1660,136.62,2024,Online
974,4301,18.85,2023,In-Store
975,2788,220.96,2022,Online
976,4629,232.81,2021,Online
977,2156,176.76,2021,In-Store
978,4347,311.8,2019,In-Store
979,4231,59.16,2022,Online
980,3162,195.0,2024,Online
981,1615,140.39,2023,Online
982,2737,23.76,2019,In-Store
983,407,319.04,2023,In-Store
984,3380,259.99,2024,Online
985,4198,111.19,2019,In-Store
986,1385,301.25,2024,Online
987,3696,114.25,2022,In-Store
988,4500,129.43,2024,Online
989,4910,201.32,2019,Online
990,2903,487.93,2019,Online
991,1630,142.41,2021,Online
992,3263,596.48,2024,Online
993,1027,339.57,2021,In-Store
994,2990,192.36,2024,In-Store
995,2225,549.33,2023,Online
996,2921,338.41,2021,In-Store
997,4316,285.11,2022,In-Store
998,4269,104.16,2022,Online
999,2784,109.52,2019,Online
1000,1414,112.7,2023,In-Store
1001,4598,185.18,2022,Online
1002,3649,741.93,2019,In-Store
1003,2809,201.87,2023,In-Store
1004,3332,321.73,2022,Online
1005,2179,259.71,2020,In-Store
1006,798,218.91,2019,Online
1007,2847,410.59,2022,Online
1008,930,125.61,2020,Online
1009,4819,555.86,2024,Online
1010,3092,116.96,2019,In-Store
1011,2263,298.84,2022,Online
1012,1334,38.27,2019,In-Store
1013,1275,151.51,2021,In-Store
1014,4584,706.13,2024,In-Store
1015,3481,9.02,2020,Online
1016,3343,62.5,2023,Online
1017,1218,222.15,2023,In-Store
1018,1465,327.34,2019,In-Store
1019,4409,75.37,2019,Online
1020,4175,235.14,2021,In-Store
1021,4771,77.68,2020,Online
1022,14,296.22,2019,In-Store
1023,2294,547.43,2023,Online
1024,2046,268.6,2020,Online
1025,1038,164.22,2020,Online
1026,4129,208.1,2021,Online
1027,1460,290.55,2024,In-Store
1028,257,429.34,2019,Online
1029,4130,221.87,2020,Online
1030,4074,573.77,2021,In-Store
1031,1284,69.06,2023,In-Store
1032,3488,694.71,2021,Online
1033,2185,162.1,2021,In-Store
1034,359,238.54,2024,In-Store
1035,3792,240.86,2021,Online
1036,4850,114.69,2019,In-Store
1037,3188,316.17,2021,In-Store
1038,4500,419.97,2023,In-Store
1039,1226,564.41,2020,In-Store
1040,2298,222.79,2022,In-Store
1041,278,156.57,2024,Online
1042,4208,200.73,2019,Online
1043,1987,204.0,2022,Online
1044,3545,340.39,2024,In-Store
1045,2794,352.31,2024,In-Store
1046,392,637.88,2021,In-Store
1047,969,149.71,2019,In-Store
1048,2191,285.1,2023,In-Store
1049,2229,193.21,2022,Online
1050,2627,184.76,2020,Online
1051,2846,199.57,2024,Online
1052,4365,339.38,2023,Online
1053,3308,124.65,2023,Online
1054,2601,288.63,2022,In-Store
1055,2681,298.64,2020,In-Store
1056,4371,165.97,2019,Online
1057,4839,131.21,2023,Online
1058,86,433.57,2019,In-Store
1059,3135,19.1,2023,In-Store
1060,4500,76.32,2021,In-Store
1061,2240,123.29,2024,In-Store
1062,3365,211.47,2023,Online
1063,2046,210.06,2019,In-Store
1064,1055,123.51,2020,In-Store
1065,3402,323.38,2022,In-Store
1066,3730,306.9,2020,Online
1067,2670,114.43,2023,Online
1068,276,278.29,2019,Online
1069,4747,92.06,2021,Online
1070,4091,111.3,2020,Online
1071,1106,340.69,2021,In-Store
1072,4682,163.83,2022,Online
1073,2933,140.85,2021,In-Store
1074,129,89.25,2022,Online
1075,4352,32.41,2021,Online
1076,4327,345.07,2023,In-Store
1077,3569,324.32,2021,In-Store
1078,2403,173.78,2024,In-Store
1079,1648,314.24,2020,In-Store
1080,3557,472.85,2020,Online
1081,3892,249.97,2020,In-Store
1082,2194,264.56,2022,In-Store
1083,2048,165.51,2022,In-Store
1084,3105,106.95,2023,Online
1085,4356,68.94,2022,In-Store
1086,2135,52.84,2023,In-Store
1087,843,157.81,2021,Online
1088,1972,478.72,2019,Online
1089,4361,49.94,2020,Online
1090,3904,277.98,2020,Online
1091,3614,297.31,2023,Online
1092,392,172.26,2022,In-Store
1093,2280,350.23,2024,In-Store
1094,901,515.51,2021,In-Store
1095,4684,514.13,2023,Online
1096,2495,400.54,2020,In-Store
1097,1153,74.43,2024,In-Store
1098,1295,302.98,2023,Online
1099,466,207.22,2019,In-Store
1100,2176,106.94,2019,In-Store
1101,3246,280.85,2019,Online
1102,488,176.53,2021,In-Store
1103,2939,73.71,2019,Online
1104,2627,337.08,2021,In-Store
1105,950,188.46,2024,Online
1106,4502,292.19,2023,Online
1107,1050,145.46,2021,In-Store
1108,4076,424.96,2020,In-Store
1109,4460,71.57,2022,Online
1110,1391,153.68,2019,Online
1111,1084,229.54,2022,Online
1112,4647,54.99,2023,Online
1113,1659,363.6,2021,Online
1114,4388,194.01,2021,Online
1115,1818,57.98,2022,In-Store
1116,191,231.76,2023,Online
1117,461,88.63,2022,In-Store
1118,2522,23.8,2020,In-Store
1119,3477,288.26,2019,In-Store
1120,2706,463.98,2019,In-Store
1121,4367,512.69,2021,In-Store
1122,1158,45.31,2024,In-Store
1123,4267,183.98,2023,Online
1124,28,507.74,2023,Online
1125,4232,775.46,2021,In-Store
1126,2973,42.33,2023,In-Store
1127,3025,244.2,2023,In-Store
1128,4984,410.42,2019,In-Store
1129,1265,104.23,2020,Online
1130,856,414.23,2020,Online
1131,4026,507.92,2021,In-Store
1132,1252,59.91,2020,In-Store
1133,4605,176.71,2020,Online
1134,3871,360.68,2019,In-Store
1135,1327,131.19,2020,Online
1136,1026,493.63,2020,In-Store
1137,362,117.32,2020,Online
1138,1219,246.89,2024,In-Store
1139,606,300.19,2024,In-Store
1140,1671,103.88,2022,In-Store
1141,4812,250.99,2020,In-Store
1142,2298,104.4,2022,In-Store
1143,2195,169.94,2019,Online
1144,4444,32.87,2020,In-Store
1145,1278,204.13,2023,Online
1146,399,183.8,2022,Online
1147,2173,357.2,2020,Online
1148,2811,252.93,2024,Online
1149,2653,168.81,2023,In-Store
1150,2940,211.71,2021,In-Store
1151,822,88.57,2022,In-Store
1152,4998,398.94,2019,In-Store
1153,945,101.63,2021,In-Store
1154,3479,164.13,2023,In-Store
1155,2780,558.26,2022,Online
1156,4430,195.19,2022,Online
1157,4451,157.46,2020,Online
1158,1197,209.24,2021,Online
1159,1213,434.42,2020,In-Store
1160,824,151.53,2019,In-Store
1161,1897,151.22,2021,In-Store
1162,4264,80.22,2022,Online
1163,2416,278.74,2023,Online
1164,536,428.91,2019,Online
1165,3011,137.16,2020,Online
1166,2628,326.72,2020,In-Store
1167,3778,215.68,2024,In-Store
1168,950,307.43,2019,In-Store
1169,3509,61.44,2021,In-Store
1170,4303,152.51,2019,In-Store
1171,544,318.99,2021,Online
1172,3901,74.7,2019,Online
1173,3754,54.13,2024,Online
1174,4225,33.14,2024,In-Store
1175,2083,83.76,2019,Online
1176,2867,136.01,2022,In-Store
1177,2247,332.02,2021,Online
1178,1837,76.21,2019,In-Store
1179,77,276.72,2020,Online
1180,369,173.23,2020,Online
1181,4622,78.31,2024,In-Store
1182,349,249.58,2021,In-Store
1183,4602,190.6,2019,Online
1184,4739,178.99,2021,Online
1185,4334,44.3,2019,Online
1186,1456,448.83,2022,In-Store
1187,2186,468.23,2023,In-Store
1188,3812,383.23,2020,Online
1189,3273,137.13,2024,Online
1190,3683,117.6,2021,Online
1191,1847,432.83,2020,Online
1192,1855,137.84,2019,Online
1193,2986,76.25,2020,In-Store
1194,4451,462.04,2019,Online
1195,2626,416.65,2021,Online
1196,2895,201.56,2024,Online
1197,559,314.6,2024,In-Store
1198,2897,217.54,2023,Online
1199,1918,88.95,2022,In-Store
1200,1255,139.94,2022,In-Store
1201,1682,101.14,2020,Online
1202,1815,338.68,2021,Online
1203,663,98.79,2021,Online
1204,4117,322.39,2024,Online
1205,3326,236.25,2022,In-Store
1206,1242,164.8,2019,Online
1207,3144,97.46,2022,Online
1208,3038,245.56,2024,Online
1209,162,376.23,2020,In-Store
1210,4226,35.21,2022,In-Store
1211,1951,96.25,2019,Online
1212,4321,463.22,2024,Online
1213,1782,196.0,2020,Online
1214,4676,350.21,2019,In-Store
1215,1478,485.95,2023,In-Store
1216,3031,163.69,2020,In-Store
1217,3987,72.47,2019,Online
1218,107,27.61,2022,Online
1219,2669,425.8,2023,Online
1220,4936,256.05,2019,In-Store
1221,1165,129.3,2024,Online
1222,1158,268.35,2022,Online
1223,2247,133.64,2023,Online
1224,667,354.02,2021,Online
1225,2127,191.36,2021,Online
1226,2942,87.45,2023,In-Store
1227,512,307.89,2019,In-Store
1228,250,64.0,2019,Online
1229,889,87.29,2020,Online
1230,1024,421.22,2019,Online
1231,4695,422.1,2019,In-Store
1232,4849,411.47,2021,Online
1233,600,92.99,2021,In-Store
1234,3023,27.61,2019,In-Store
1235,2531,254.81,2022,In-Store
1236,2884,103.62,2021,Online
1237,2065,255.44,2024,Online
1238,1759,154.36,2024,Online
1239,3570,260.61,2024,Online
1240,1243,404.15,2019,Online
1241,4330,202.89,2021,In-Store
1242,2296,375.77,2019,In-Store
1243,1926,295.33,2023,In-Store
1244,2063,160.41,2021,In-Store
1245,3396,82.57,2019,Online
1246,441,555.07,2021,In-Store
1247,2744,344.2,2022,In-Store
1248,7,268.1,2023,Online
1249,1587,94.71,2019,Online
1250,826,152.1,2023,Online
1251,3825,483.9,2019,Online
1252,1269,199.18,2023,In-Store
1253,3437,263.94,2023,In-Store
1254,3439,465.49,2020,In-Store
1255,1311,198.71,2019,In-Store
1256,4034,125.37,2021,Online
1257,1628,52.6,2021,In-Store
1258,1037,241.9,2021,Online
1259,478,244.07,2023,Online
1260,2679,679.99,2022,Online
1261,715,317.82,2021,Online
1262,1677,121.88,2024,Online
1263,2163,111.25,2023,Online
1264,509,130.17,2024,Online
1265,382,199.27,2024,Online
1266,1181,126.34,2021,Online
1267,1846,169.45,2020,Online
1268,4371,27.42,2023,Online
1269,1719,586.84,2019,In-Store
1270,1101,315.01,2023,In-Store
1271,1861,199.75,2024,In-Store
1272,2092,70.69,2020,In-Store
1273,718,70.76,2019,In-Store
1274,318,78.6,2021,In-Store
1275,4630,630.63,2023,Online
1276,1777,249.53,2020,In-Store
1277,2285,247.57,2019,In-Store
1278,1245,171.5,2024,Online
1279,1334,321.45,2022,Online
1280,3670,213.19,2023,In-Store
1281,1201,377.62,2024,Online
1282,1795,38.66,2023,In-Store
1283,2702,138.54,2024,Online
1284,1455,278.91,2021,Online
1285,1934,147.57,2022,Online
1286,747,41.95,2021,In-Store
1287,841,317.16,2022,In-Store
1288,2496,556.3,2019,In-Store
1289,1089,92.21,2019,In-Store
1290,793,103.63,2024,Online
1291,1268,189.05,2023,Online
1292,1551,497.32,2023,Online
1293,2691,98.31,2024,Online
1294,293,106.98,2019,In-Store
1295,4023,114.34,2022,Online
1296,1405,349.19,2021,Online
1297,1649,378.62,2019,In-Store
1298,2817,24.78,2019,Online
1299,3911,141.5,2020,Online
1300,2919,772.47,2023,In-Store
1301,1398,185.96,2022,Online
1302,1694,81.61,2021,Online
1303,1038,548.67,2020,Online
1304,3853,122.2,2020,Online
1305,1563,33.13,2024,Online
1306,1113,338.48,2019,In-Store
1307,1292,52.82,2023,Online
1308,1162,229.67,2019,Online
1309,1030,210.1,2020,In-Store
1310,4338,134.06,2020,Online
1311,4258,9.26,2021,Online
1312,2740,314.54,2019,In-Store
1313,979,305.74,2019,Online
1314,518,67.7,2022,In-Store
1315,4994,556.18,2021,Online
1316,783,184.7,2023,In-Store
1317,2832,167.95,2019,Online
1318,4181,137.03,2019,In-Store
1319,138,116.75,2023,In-Store
1320,754,348.19,2021,In-Store
1321,2954,138.85,2019,Online
1322,4809,307.35,2023,Online
1323,2456,188.2,2022,Online
1324,2835,313.42,2019,In-Store
1325,580,364.19,2023,In-Store
1326,3256,203.48,2020,Online
1327,3267,181.3,2019,Online
1328,4650,221.19,2022,Online
1329,396,216.01,2023,In-Store
1330,1938,256.8,2023,Online
1331,4906,43.29,2019,In-Store
1332,2590,159.94,2020,In-Store
1333,3035,120.86,2023,In-Store
1334,170,168.07,2023,In-Store
1335,2338,338.72,2020,Online
1336,3240,534.77,2022,In-Store
1337,3416,71.61,2019,Online
1338,3569,47.44,2024,In-Store
1339,3217,153.61,2019,Online
1340,3485,166.66,2019,Online
1341,4836,50.73,2021,In-Store
1342,1842,203.51,2019,Online
1343,3761,238.47,2024,In-Store
1344,4553,74.34,2020,Online
1345,3027,142.82,2019,In-Store
1346,3966,275.35,2024,In-Store
1347,1602,104.19,2022,In-Store
1348,1147,70.59,2021,Online
1349,4327,65.55,2020,In-Store
1350,2685,152.45,2020,Online
1351,112,57.72,2022,Online
1352,593,347.48,2019,In-Store
1353,2440,259.1,2024,Online
1354,1239,357.55,2021,Online
1355,2795,496.41,2024,In-Store
1356,2415,99.14,2021,In-Store
1357,2130,152.95,2021,In-Store
1358,2854,274.8,2020,Online
1359,2870,254.72,2022,Online
1360,3599,207.53,2020,In-Store
1361,3804,310.82,2019,In-Store
1362,1527,198.64,2023,Online
1363,1970,432.5,2021,In-Store
1364,952,184.95,2021,In-Store
1365,1503,268.05,2021,Online
1366,4468,81.41,2020,In-Store
1367,3337,305.26,2021,Online
1368,110,50.23,2021,In-Store
1369,3987,137.97,2023,In-Store
1370,2355,133.42,2022,Online
1371,226,333.22,2019,In-Store
1372,3012,103.47,2024,In-Store
1373,4127,245.81,2020,In-Store
1374,614,148.69,2019,Online
1375,99,261.4,2022,In-Store
1376,811,207.91,2019,In-Store
1377,3338,85.58,2020,In-Store
1378,2700,14.48,2023,In-Store
1379,4910,102.79,2019,In-Store
1380,1020,106.39,2022,Online
1381,3026,355.29,2020,Online
1382,3529,122.99,2022,In-Store
1383,3887,159.9,2024,In-Store
1384,2980,164.44,2019,In-Store
1385,3341,235.28,2020,Online
1386,797,172.96,2019,In-Store
1387,1958,393.34,2024,Online
1388,3067,243.67,2021,In-Store
1389,3021,61.4,2020,Online
1390,2681,89.33,2024,Online
1391,4442,185.32,2019,Online
1392,4820,188.65,2020,Online
1393,2949,53.32,2023,In-Store
1394,3732,161.85,2024,In-Store
1395,1102,429.72,2021,In-Store
1396,1038,93.22,2022,In-Store
1397,4232,42.51,2019,Online
1398,792,335.79,2022,In-Store
1399,4175,83.45,2019,Online
1400,1779,236.44,2020,Online
1401,4801,266.11,2022,In-Store
1402,982,361.97,2021,Online
1403,1266,325.7,2019,In-Store
1404,744,115.14,2022,In-Store
1405,2432,246.87,2019,Online
1406,375,601.52,2023,Online
1407,1754,174.86,2023,Online
1408,3898,228.42,2022,In-Store
1409,2537,58.9,2023,In-Store
1410,1992,285.51,2021,Online
1411,2929,103.08,2022,In-Store
1412,3447,140.68,2020,Online
1413,592,140.62,2022,Online
1414,4629,85.79,2020,Online
1415,2570,187.31,2023,Online
1416,2873,20.98,2022,Online
1417,1177,55.11,2021,Online
1418,1336,104.57,2023,Online
1419,4694,827.48,2024,In-Store
1420,113,34.75,2023,In-Store
1421,3773,322.81,2023,In-Store
1422,1846,293.22,2020,In-Store
1423,1988,126.95,2020,Online
1424,4830,203.72,2021,In-Store
1425,1986,285.93,2020,Online
1426,3293,133.74,2024,Online
1427,3243,413.31,2019,Online
1428,253,536.34,2019,In-Store
1429,124,200.98,2022,Online
1430,1237,89.55,2024,In-Store
1431,624,290.16,2024,In-Store
1432,3157,185.92,2024,In-Store
1433,3137,755.72,2023,Online
1434,3390,258.77,2019,In-Store
1435,3418,300.18,2020,In-Store
1436,1656,334.09,2021,Online
1437,1267,251.45,2020,Online
1438,2946,149.67,2023,Online
1439,1161,118.87,2023,Online
1440,2295,330.57,2019,In-Store
1441,441,247.67,2019,Online
1442,2093,231.66,2020,In-Store
1443,2706,218.11,2022,Online
1444,3760,207.35,2020,Online
1445,554,339.54,2024,In-Store
1446,4905,66.07,2019,Online
1447,1113,85.64,2024,In-Store
1448,2778,92.51,2022,Online
1449,1834,194.11,2024,Online
1450,1315,274.17,2022,Online
1451,3494,273.23,2019,In-Store
1452,3139,228.25,2020,Online
1453,3113,245.72,2021,Online
1454,99,88.89,2019,In-Store
1455,3926,209.22,2020,In-Store
1456,1480,127.82,2021,Online
1457,4397,229.94,2024,Online
1458,1223,60.07,2023,In-Store
1459,4584,188.77,2023,In-Store
1460,1005,680.5,2023,Online
1461,477,370.93,2021,In-Store
1462,1136,249.55,2022,Online
1463,2857,307.4,2023,In-Store
1464,1706,172.0,2023,Online
1465,518,294.51,2022,Online
1466,1221,11.89,2021,Online
1467,2507,72.99,2021,Online
1468,4326,155.57,2022,In-Store
1469,1192,425.55,2019,In-Store
1470,3881,155.9,2022,In-Store
1471,3244,160.26,2020,Online
1472,1978,70.28,2020,In-Store
1473,2243,152.68,2019,In-Store
1474,3091,538.34,2024,In-Store
1475,1888,242.97,2019,Online
1476,4560,93.9,2020,In-Store
1477,974,329.65,2022,In-Store
1478,66,260.19,2021,Online
1479,2907,255.17,2020,In-Store
1480,571,479.66,2022,In-Store
1481,3893,40.29,2024,Online
1482,308,321.06,2020,Online
1483,3409,405.54,2021,In-Store
1484,3743,30.07,2024,Online
1485,783,175.77,2020,In-Store
1486,4217,79.3,2020,In-Store
1487,766,154.1,2021,In-Store
1488,3476,290.73,2023,Online
1489,773,323.5,2020,Online
1490,3858,601.77,2020,In-Store
1491,3186,177.03,2020,Online
1492,540,430.24,2019,Online
1493,2050,178.74,2019,Online
1494,3284,711.11,2021,Online
1495,4676,318.1,2022,Online
1496,1664,233.68,2024,Online
1497,1048,98.03,2019,Online
1498,3837,408.34,2021,Online
1499,3440,295.4,2019,Online
1500,506,212.66,2024,Online
1501,3248,483.38,2022,In-Store
1502,3501,616.01,2019,In-Store
1503,1911,457.22,2023,In-Store
1504,733,450.64,2022,Online
1505,3514,233.68,2022,Online
1506,1572,445.81,2019,In-Store
1507,4610,532.94,2024,In-Store
1508,2943,357.77,2019,In-Store
1509,4457,322.7,2020,In-Store
1510,2322,133.86,2020,In-Store
1511,3336,213.52,2022,Online
1512,4623,253.1,2020,Online
1513,4375,78.47,2020,In-Store
1514,2754,89.85,2020,In-Store
1515,1373,319.44,2024,In-Store
1516,1445,415.91,2023,Online
1517,3377,573.67,2020,In-Store
1518,290,110.92,2024,Online
1519,2066,701.8,2020,Online
1520,64,219.78,2023,In-Store
1521,3946,140.33,2019,In-Store
1522,330,40.27,2022,Online
1523,4859,408.81,2021,Online
1524,1964,241.85,2019,In-Store
1525,3089,703.31,2023,Online
1526,2491,134.0,2023,In-Store
1527,141,486.88,2022,In-Store
1528,4540,212.64,2020,In-Store
1529,2474,95.56,2021,Online
1530,3904,263.76,2021,In-Store
1531,450,155.32,2021,Online
1532,1826,439.43,2019,In-Store
1533,4447,236.41,2023,In-Store
1534,4695,58.46,2021,Online
1535,4807,31.84,2024,Online
1536,870,342.21,2021,In-Store
1537,3565,301.74,2020,Online
1538,3660,383.66,2019,Online
1539,3603,504.7,2024,In-Store
1540,393,193.81,2024,In-Store
1541,842,76.32,2023,Online
1542,2449,265.24,2022,In-Store
1543,2792,761.13,2020,Online
1544,2954,170.0,2020,Online
1545,1359,185.66,2020,In-Store
1546,991,118.76,2021,In-Store
1547,1039,326.69,2022,In-Store
1548,28,415.75,2019,Online
1549,388,130.91,2023,Online
1550,833,74.63,2019,Online
1551,250,8.98,2024,In-Store
1552,2028,240.73,2020,In-Store
1553,1529,96.81,2022,Online
1554,4194,50.26,2019,Online
1555,1839,147.49,2019,Online
1556,1361,220.68,2020,In-Store
1557,3110,93.09,2024,Online
1558,1324,472.79,2024,In-Store
1559,2227,77.79,2020,Online
1560,3681,327.16,2019,In-Store
1561,892,291.18,2024,In-Store
1562,1306,116.54,2019,Online
1563,4549,304.83,2021,Online
