transaction_id,book_id,sale_type,date_sold,year_sold,month_sold,day_sold,sale_price,discount,final_price,country_sold,city_sold,hard_copy,paperback,soft_copy
275,68,ONLINE,2025-04-12,2025,4,12,19.84,0.99,18.85,Australia,Melbourne,False,False,True
276,65,ONLINE,2024-09-17,2024,9,17,23.02,0.0,23.02,USA,San Francisco,False,False,True
277,64,INSTORE,2025-03-09,2025,3,9,25.94,0.0,25.94,USA,New York,False,False,True
278,42,ONLINE,2025-04-28,2025,4,28,19.68,0.98,18.7,USA,New York,False,True,False
279,93,INSTORE,2025-10-23,2025,10,23,17.65,0.88,16.77,Canada,Montreal,False,True,False
280,76,ONLINE,2024-03-23,2024,3,23,30.15,6.03,24.12,Germany,Munich,False,False,True
281,43,INSTORE,2025-07-04,2025,7,4,19.75,0.0,19.75,USA,New York,False,False,True
282,59,INSTORE,2024-11-01,2024,11,1,19.96,2.99,16.97,USA,New York,False,False,True
283,33,ONLINE,2025-01-23,2025,1,23,34.49,1.72,32.77,Germany,Hamburg,True,False,False
284,49,ONLINE,2024-07-12,2024,7,12,49.28,9.86,39.42,Canada,Vancouver,True,False,False
285,72,ONLINE,2024-09-03,2024,9,3,36.69,0.0,36.69,Australia,Sydney,True,False,False
286,73,ONLINE,2025-09-04,2025,9,4,23.71,3.56,20.15,USA,San Francisco,True,False,False
287,1,ONLINE,2024-08-27,2024,8,27,35.67,0.0,35.67,Germany,Munich,True,False,False
288,76,INSTORE,2025-08-12,2025,8,12,33.79,3.38,30.41,UK,London,False,False,True
289,92,ONLINE,2024-05-26,2024,5,26,26.62,0.0,26.62,Canada,Vancouver,False,True,False
290,41,ONLINE,2025-08-28,2025,8,28,12.63,1.89,10.74,USA,Chicago,False,False,True
291,97,INSTORE,2024-02-18,2024,2,18,39.04,5.86,33.18,Australia,Melbourne,False,False,True
292,68,INSTORE,2025-12-14,2025,12,14,26.42,0.0,26.42,Australia,Melbourne,False,True,False
293,84,INSTORE,2025-07-04,2025,7,4,52.2,10.44,41.76,Germany,Berlin,True,False,False
294,13,INSTORE,2024-05-27,2024,5,27,34.37,3.44,30.93,UK,Bristol,True,False,False
295,88,ONLINE,2025-06-26,2025,6,26,20.79,0.0,20.79,Germany,Hamburg,False,True,False
296,49,ONLINE,2025-10-24,2025,10,24,40.48,8.1,32.38,Canada,Vancouver,False,True,False
297,2,ONLINE,2024-07-14,2024,7,14,29.98,1.5,28.48,USA,Chicago,False,True,False
298,62,ONLINE,2025-08-24,2025,8,24,35.68,0.0,35.68,USA,New York,False,True,False
299,86,ONLINE,2024-08-04,2024,8,4,19.79,0.0,19.79,UK,London,False,False,True
300,86,ONLINE,2025-09-10,2025,9,10,23.39,0.0,23.39,Canada,Montreal,False,True,False
301,35,INSTORE,2025-01-24,2025,1,24,13.68,2.05,11.63,UK,Manchester,False,False,True
302,6,INSTORE,2025-01-03,2025,1,3,20.27,0.0,20.27,UK,Manchester,False,True,False
303,34,INSTORE,2025-01-14,2025,1,14,45.14,0.0,45.14,UK,London,False,True,False
304,56,ONLINE,2024-05-29,2024,5,29,29.34,2.93,26.41,Canada,Montreal,False,True,False
305,30,INSTORE,2025-03-03,2025,3,3,46.45,0.0,46.45,Australia,Brisbane,True,False,False
306,66,ONLINE,2025-08-06,2025,8,6,21.26,2.13,19.13,Canada,Vancouver,False,True,False
307,39,INSTORE,2025-10-19,2025,10,19,25.31,0.0,25.31,UK,Manchester,False,True,False
308,53,INSTORE,2025-07-13,2025,7,13,26.2,2.62,23.58,Canada,Toronto,True,False,False
309,48,ONLINE,2024-03-17,2024,3,17,35.2,1.76,33.44,Australia,Sydney,True,False,False
310,78,ONLINE,2025-12-25,2025,12,25,37.56,0.0,37.56,Canada,Toronto,True,False,False
311,54,INSTORE,2024-03-02,2024,3,2,18.02,0.9,17.12,Germany,Munich,False,False,True
312,46,INSTORE,2025-07-18,2025,7,18,33.92,0.0,33.92,USA,Chicago,True,False,False
313,14,ONLINE,2024-10-20,2024,10,20,17.82,3.56,14.26,UK,Bristol,False,False,True
314,16,ONLINE,2024-04-08,2024,4,8,53.79,0.0,53.79,Canada,Toronto,True,False,False
315,47,INSTORE,2024-09-30,2024,9,30,42.37,0.0,42.37,UK,Manchester,True,False,False
316,87,ONLINE,2024-09-06,2024,9,6,21.05,3.16,17.89,Germany,Hamburg,False,True,False
317,58,INSTORE,2025-02-19,2025,2,19,21.0,2.1,18.9,USA,New York,False,True,False
318,73,ONLINE,2024-01-10,2024,1,10,27.32,1.37,25.95,USA,Chicago,True,False,False
319,68,ONLINE,2024-04-07,2024,4,7,36.71,0.0,36.71,UK,Bristol,True,False,False
320,18,ONLINE,2024-02-17,2024,2,17,17.71,0.0,17.71,Germany,Munich,False,False,True
321,64,ONLINE,2024-02-03,2024,2,3,28.21,0.0,28.21,Australia,Brisbane,False,True,False
322,21,INSTORE,2025-12-30,2025,12,30,38.81,0.0,38.81,Australia,Sydney,True,False,False
323,43,INSTORE,2025-08-03,2025,8,3,17.7,1.77,15.93,Australia,Sydney,False,False,True
324,95,ONLINE,2024-05-23,2024,5,23,21.6,3.24,18.36,Germany,Hamburg,False,False,True
325,2,ONLINE,2025-03-23,2025,3,23,35.79,0.0,35.79,USA,New York,True,False,False
326,59,INSTORE,2024-01-31,2024,1,31,19.83,0.99,18.84,Germany,Munich,False,True,False
327,33,INSTORE,2025-01-19,2025,1,19,35.05,5.26,29.79,UK,Bristol,True,False,False
328,18,INSTORE,2025-09-25,2025,9,25,35.24,5.29,29.95,Germany,Berlin,True,False,False
329,43,INSTORE,2024-06-06,2024,6,6,20.87,4.17,16.7,USA,San Francisco,False,False,True
330,73,ONLINE,2025-01-04,2025,1,4,29.38,0.0,29.38,Germany,Munich,True,False,False
331,34,ONLINE,2024-10-03,2024,10,3,51.97,0.0,51.97,Germany,Munich,True,False,False
332,33,INSTORE,2025-07-24,2025,7,24,30.53,0.0,30.53,Germany,Munich,True,False,False
333,66,INSTORE,2024-04-05,2024,4,5,22.67,0.0,22.67,UK,Bristol,False,True,False
334,28,ONLINE,2024-03-27,2024,3,27,36.51,3.65,32.86,Germany,Munich,False,False,True
335,83,INSTORE,2024-05-22,2024,5,22,23.65,0.0,23.65,Germany,Berlin,False,True,False
336,45,INSTORE,2024-06-20,2024,6,20,19.18,0.96,18.22,Canada,Toronto,False,True,False
337,4,INSTORE,2025-01-04,2025,1,4,51.68,7.75,43.93,Germany,Berlin,True,False,False
338,3,INSTORE,2024-07-19,2024,7,19,30.79,0.0,30.79,Australia,Brisbane,True,False,False
339,34,INSTORE,2024-12-06,2024,12,6,44.41,2.22,42.19,USA,San Francisco,False,True,False
340,84,ONLINE,2025-08-31,2025,8,31,40.76,0.0,40.76,Germany,Hamburg,False,True,False
341,49,INSTORE,2024-06-30,2024,6,30,41.69,0.0,41.69,Germany,Munich,False,True,False
342,66,INSTORE,2024-11-29,2024,11,29,23.04,4.61,18.43,Australia,Sydney,False,True,False
343,41,ONLINE,2025-07-31,2025,7,31,14.54,1.45,13.09,UK,London,False,False,True
344,78,ONLINE,2025-04-17,2025,4,17,26.88,5.38,21.5,Australia,Sydney,False,True,False
345,33,INSTORE,2025-11-20,2025,11,20,31.46,4.72,26.74,USA,San Francisco,True,False,False
346,32,ONLINE,2025-11-05,2025,11,5,22.51,1.13,21.38,Canada,Vancouver,False,False,True
347,19,INSTORE,2025-09-04,2025,9,4,15.31,0.77,14.54,USA,San Francisco,False,False,True
348,20,ONLINE,2025-03-04,2025,3,4,12.9,1.94,10.96,Australia,Brisbane,False,True,False
349,30,ONLINE,2024-03-28,2024,3,28,43.42,6.51,36.91,Australia,Brisbane,True,False,False
350,24,ONLINE,2025-09-19,2025,9,19,21.53,3.23,18.3,Canada,Montreal,False,False,True
351,95,ONLINE,2024-04-18,2024,4,18,31.68,0.0,31.68,UK,Manchester,True,False,False
352,78,ONLINE,2025-06-15,2025,6,15,31.25,0.0,31.25,Australia,Brisbane,False,True,False
353,76,ONLINE,2025-08-25,2025,8,25,36.89,0.0,36.89,Germany,Hamburg,False,True,False
354,61,ONLINE,2025-03-01,2025,3,1,27.65,5.53,22.12,USA,San Francisco,True,False,False
355,23,INSTORE,2024-12-17,2024,12,17,33.46,3.35,30.11,UK,Manchester,True,False,False
356,45,INSTORE,2024-04-09,2024,4,9,13.29,1.99,11.3,UK,Manchester,False,False,True
357,99,ONLINE,2024-11-03,2024,11,3,16.96,0.0,16.96,UK,London,False,False,True
358,77,ONLINE,2024-04-21,2024,4,21,23.36,0.0,23.36,UK,Bristol,False,False,True
359,86,INSTORE,2024-06-12,2024,6,12,20.21,1.01,19.2,Canada,Montreal,False,False,True
360,47,ONLINE,2025-10-06,2025,10,6,36.18,5.43,30.75,Canada,Vancouver,True,False,False
361,61,ONLINE,2025-09-20,2025,9,20,19.14,1.91,17.23,Germany,Berlin,False,True,False
362,69,ONLINE,2025-12-22,2025,12,22,39.37,0.0,39.37,Germany,Berlin,True,False,False
363,4,ONLINE,2025-07-03,2025,7,3,41.76,0.0,41.76,Australia,Sydney,False,True,False
364,77,INSTORE,2024-09-25,2024,9,25,26.38,3.96,22.42,Germany,Berlin,False,False,True
365,73,INSTORE,2025-09-17,2025,9,17,17.02,0.0,17.02,Australia,Melbourne,False,False,True
366,93,ONLINE,2025-09-24,2025,9,24,11.12,1.67,9.45,UK,Manchester,False,False,True
367,61,ONLINE,2024-03-27,2024,3,27,18.49,0.0,18.49,Australia,Brisbane,False,True,False
368,15,INSTORE,2024-07-06,2024,7,6,13.53,0.0,13.53,UK,London,False,False,True
369,98,ONLINE,2025-09-02,2025,9,2,24.21,1.21,23.0,Germany,Munich,False,False,True
370,40,ONLINE,2025-10-12,2025,10,12,14.3,0.0,14.3,Canada,Vancouver,False,False,True
371,3,INSTORE,2024-07-10,2024,7,10,21.55,2.16,19.39,UK,London,False,True,False
372,84,ONLINE,2025-05-11,2025,5,11,53.1,10.62,42.48,UK,London,True,False,False
373,48,INSTORE,2025-10-30,2025,10,30,28.69,4.3,24.39,Australia,Brisbane,False,True,False
374,3,INSTORE,2025-03-30,2025,3,30,33.61,0.0,33.61,Germany,Hamburg,True,False,False
375,30,ONLINE,2024-10-26,2024,10,26,39.74,0.0,39.74,USA,New York,False,True,False
376,46,INSTORE,2025-04-13,2025,4,13,15.81,1.58,14.23,UK,London,False,False,True
377,46,INSTORE,2024-10-01,2024,10,1,19.42,3.88,15.54,Australia,Sydney,False,False,True
378,93,INSTORE,2024-08-11,2024,8,11,27.9,4.18,23.72,Germany,Hamburg,True,False,False
379,26,INSTORE,2025-04-05,2025,4,5,28.32,5.66,22.66,UK,London,False,True,False
380,62,ONLINE,2024-08-30,2024,8,30,29.22,2.92,26.3,Germany,Berlin,False,False,True
381,84,ONLINE,2025-03-14,2025,3,14,36.15,0.0,36.15,Australia,Brisbane,False,False,True
382,99,INSTORE,2025-08-06,2025,8,6,17.18,0.0,17.18,Canada,Toronto,False,False,True
383,44,INSTORE,2025-12-21,2025,12,21,18.83,1.88,16.95,Canada,Vancouver,False,True,False
384,43,ONLINE,2024-04-07,2024,4,7,20.84,0.0,20.84,Australia,Brisbane,False,True,False
385,72,ONLINE,2024-05-15,2024,5,15,30.33,4.55,25.78,Canada,Montreal,True,False,False
386,87,INSTORE,2025-02-06,2025,2,6,32.83,3.28,29.55,Canada,Montreal,True,False,False
387,76,ONLINE,2025-04-07,2025,4,7,31.75,6.35,25.4,Germany,Munich,False,False,True
388,36,INSTORE,2024-10-11,2024,10,11,47.63,2.38,45.25,Germany,Hamburg,False,True,False
389,15,INSTORE,2024-04-05,2024,4,5,15.59,2.34,13.25,Australia,Sydney,False,False,True
390,76,ONLINE,2025-02-11,2025,2,11,33.73,6.75,26.98,USA,Chicago,False,True,False
391,9,INSTORE,2024-11-26,2024,11,26,34.52,3.45,31.07,Germany,Munich,False,True,False
392,67,INSTORE,2025-05-11,2025,5,11,19.58,3.92,15.66,Canada,Montreal,False,False,True
393,14,INSTORE,2025-10-03,2025,10,3,28.6,0.0,28.6,USA,New York,True,False,False
394,48,INSTORE,2024-01-01,2024,1,1,39.53,5.93,33.6,Germany,Munich,True,False,False
395,91,ONLINE,2024-10-07,2024,10,7,19.59,0.0,19.59,UK,London,False,False,True
396,25,ONLINE,2025-11-11,2025,11,11,26.97,1.35,25.62,USA,San Francisco,True,False,False
397,3,ONLINE,2025-11-02,2025,11,2,12.23,0.0,12.23,Canada,Vancouver,False,False,True
398,96,ONLINE,2024-03-20,2024,3,20,22.98,0.0,22.98,Canada,Vancouver,False,False,True
399,60,INSTORE,2024-01-09,2024,1,9,29.25,5.85,23.4,Germany,Berlin,True,False,False
400,59,ONLINE,2024-03-13,2024,3,13,23.72,0.0,23.72,Canada,Vancouver,False,True,False
401,42,INSTORE,2025-01-11,2025,1,11,28.99,1.45,27.54,USA,San Francisco,True,False,False
402,96,ONLINE,2025-06-27,2025,6,27,18.68,2.8,15.88,Canada,Toronto,False,False,True
403,26,ONLINE,2024-08-06,2024,8,6,22.01,2.2,19.81,Germany,Munich,False,True,False
404,59,ONLINE,2024-04-12,2024,4,12,31.1,3.11,27.99,Canada,Toronto,True,False,False
405,6,ONLINE,2024-11-18,2024,11,18,29.01,0.0,29.01,UK,Manchester,True,False,False
406,11,INSTORE,2025-09-07,2025,9,7,22.87,0.0,22.87,Canada,Montreal,False,False,True
407,11,ONLINE,2025-09-13,2025,9,13,17.65,0.88,16.77,Canada,Montreal,False,False,True
408,90,INSTORE,2025-05-21,2025,5,21,32.19,0.0,32.19,USA,New York,True,False,False
409,46,ONLINE,2025-06-24,2025,6,24,20.26,0.0,20.26,Australia,Sydney,False,True,False
410,21,INSTORE,2025-03-06,2025,3,6,24.63,3.69,20.94,Germany,Hamburg,False,False,True
411,64,ONLINE,2024-01-18,2024,1,18,39.57,0.0,39.57,Germany,Berlin,True,False,False
412,79,INSTORE,2025-02-11,2025,2,11,30.03,4.5,25.53,USA,New York,False,False,True
413,79,INSTORE,2025-12-19,2025,12,19,43.12,6.47,36.65,Germany,Munich,True,False,False
414,72,INSTORE,2024-06-05,2024,6,5,36.31,0.0,36.31,Australia,Brisbane,True,False,False
415,48,INSTORE,2024-06-08,2024,6,8,26.23,2.62,23.61,Australia,Sydney,False,True,False
416,78,ONLINE,2025-03-23,2025,3,23,36.35,0.0,36.35,UK,Bristol,True,False,False
417,14,ONLINE,2025-04-09,2025,4,9,23.41,3.51,19.9,Germany,Berlin,False,True,False
418,9,ONLINE,2025-12-25,2025,12,25,31.25,0.0,31.25,USA,New York,False,False,True
419,62,INSTORE,2025-06-19,2025,6,19,49.09,0.0,49.09,Germany,Munich,True,False,False
420,6,ONLINE,2024-04-30,2024,4,30,20.15,4.03,16.12,UK,Bristol,False,True,False
421,36,INSTORE,2024-03-06,2024,3,6,44.03,4.4,39.63,UK,Bristol,False,False,True
422,97,INSTORE,2025-06-07,2025,6,7,57.36,2.87,54.49,Germany,Munich,True,False,False
423,93,INSTORE,2024-06-10,2024,6,10,26.95,2.7,24.25,Canada,Vancouver,True,False,False
424,74,ONLINE,2025-06-05,2025,6,5,40.14,8.03,32.11,Canada,Montreal,True,False,False
425,19,INSTORE,2025-04-28,2025,4,28,23.92,0.0,23.92,Canada,Toronto,False,True,False
426,78,INSTORE,2025-11-02,2025,11,2,42.51,0.0,42.51,USA,Chicago,True,False,False
427,97,INSTORE,2024-11-23,2024,11,23,51.38,5.14,46.24,Germany,Hamburg,True,False,False
428,49,ONLINE,2025-11-20,2025,11,20,53.51,0.0,53.51,USA,Chicago,True,False,False
429,34,INSTORE,2024-03-11,2024,3,11,45.83,9.17,36.66,USA,San Francisco,False,True,False
430,88,INSTORE,2025-07-20,2025,7,20,27.63,0.0,27.63,UK,London,True,False,False
431,50,ONLINE,2024-11-07,2024,11,7,13.4,0.0,13.4,UK,Bristol,False,True,False
432,9,ONLINE,2025-07-13,2025,7,13,40.51,0.0,40.51,Germany,Berlin,True,False,False
433,58,INSTORE,2025-07-08,2025,7,8,14.91,2.98,11.93,USA,New York,False,False,True
434,59,INSTORE,2025-11-04,2025,11,4,20.08,3.01,17.07,UK,London,False,False,True
435,59,ONLINE,2025-06-26,2025,6,26,24.31,1.22,23.09,USA,New York,False,True,False
436,99,ONLINE,2024-10-13,2024,10,13,31.16,0.0,31.16,Canada,Montreal,True,False,False
437,4,INSTORE,2025-01-16,2025,1,16,43.08,0.0,43.08,Germany,Hamburg,False,False,True
438,56,INSTORE,2024-05-16,2024,5,16,36.46,3.65,32.81,USA,Chicago,True,False,False
439,97,ONLINE,2025-11-09,2025,11,9,48.25,0.0,48.25,USA,San Francisco,True,False,False
440,72,INSTORE,2025-12-18,2025,12,18,23.38,1.17,22.21,UK,Manchester,False,True,False
441,45,ONLINE,2024-07-26,2024,7,26,14.84,0.0,14.84,Canada,Toronto,False,False,True
442,16,INSTORE,2025-04-05,2025,4,5,43.43,2.17,41.26,USA,New York,False,True,False
443,88,INSTORE,2024-07-31,2024,7,31,16.95,0.85,16.1,Australia,Melbourne,False,True,False
444,34,INSTORE,2024-06-10,2024,6,10,39.3,5.89,33.41,USA,New York,False,False,True
445,36,ONLINE,2024-05-31,2024,5,31,35.13,0.0,35.13,Canada,Vancouver,False,False,True
446,13,INSTORE,2024-02-20,2024,2,20,23.97,4.79,19.18,Germany,Hamburg,False,True,False
447,48,ONLINE,2025-04-08,2025,4,8,34.81,1.74,33.07,USA,San Francisco,True,False,False
448,95,ONLINE,2024-01-13,2024,1,13,28.93,0.0,28.93,Canada,Toronto,True,False,False
449,79,ONLINE,2025-12-03,2025,12,3,29.87,2.99,26.88,Germany,Munich,False,False,True
450,96,ONLINE,2024-03-07,2024,3,7,17.67,0.88,16.79,USA,New York,False,False,True
451,57,ONLINE,2024-05-05,2024,5,5,23.86,0.0,23.86,USA,San Francisco,False,True,False
452,24,INSTORE,2025-02-08,2025,2,8,39.6,1.98,37.62,Australia,Melbourne,True,False,False
453,52,ONLINE,2024-08-07,2024,8,7,18.83,0.0,18.83,Canada,Vancouver,False,True,False
454,63,ONLINE,2025-09-20,2025,9,20,15.11,0.0,15.11,Canada,Toronto,False,False,True
455,93,ONLINE,2025-05-05,2025,5,5,24.83,0.0,24.83,Germany,Hamburg,True,False,False
456,34,ONLINE,2024-07-23,2024,7,23,36.26,7.25,29.01,Canada,Vancouver,False,False,True
457,23,INSTORE,2025-12-31,2025,12,31,23.26,2.33,20.93,USA,San Francisco,False,True,False
458,27,INSTORE,2025-05-29,2025,5,29,25.22,0.0,25.22,UK,Bristol,False,True,False
459,15,ONLINE,2025-09-03,2025,9,3,24.78,4.96,19.82,USA,San Francisco,True,False,False
460,23,INSTORE,2025-06-26,2025,6,26,16.86,0.0,16.86,USA,San Francisco,False,False,True
461,44,ONLINE,2025-11-03,2025,11,3,26.32,2.63,23.69,USA,New York,False,True,False
462,62,INSTORE,2025-02-01,2025,2,1,46.58,0.0,46.58,Canada,Montreal,True,False,False
463,23,INSTORE,2025-12-15,2025,12,15,17.96,0.0,17.96,Australia,Melbourne,False,False,True
464,11,ONLINE,2024-05-25,2024,5,25,24.47,2.45,22.02,Australia,Brisbane,False,True,False
465,40,ONLINE,2024-02-08,2024,2,8,29.75,0.0,29.75,Canada,Vancouver,True,False,False
466,35,ONLINE,2025-05-04,2025,5,4,17.51,1.75,15.76,USA,Chicago,False,True,False
467,74,INSTORE,2024-06-30,2024,6,30,40.85,0.0,40.85,Canada,Vancouver,True,False,False
468,21,ONLINE,2024-05-25,2024,5,25,23.67,4.73,18.94,Australia,Brisbane,False,False,True
469,94,INSTORE,2025-12-22,2025,12,22,16.33,0.0,16.33,USA,San Francisco,False,False,True
470,35,ONLINE,2024-05-19,2024,5,19,12.73,0.64,12.09,UK,Manchester,False,False,True
471,31,INSTORE,2025-12-25,2025,12,25,45.89,6.88,39.01,UK,London,True,False,False
472,53,INSTORE,2024-11-10,2024,11,10,22.44,0.0,22.44,Canada,Vancouver,True,False,False
473,95,ONLINE,2025-08-04,2025,8,4,27.67,2.77,24.9,Australia,Melbourne,True,False,False
474,85,ONLINE,2025-10-16,2025,10,16,25.01,0.0,25.01,Australia,Sydney,False,True,False
475,77,INSTORE,2024-12-21,2024,12,21,43.12,6.47,36.65,USA,New York,True,False,False
476,29,INSTORE,2024-01-12,2024,1,12,32.95,0.0,32.95,UK,Manchester,True,False,False
477,68,ONLINE,2024-04-20,2024,4,20,37.27,1.86,35.41,UK,Manchester,True,False,False
478,63,INSTORE,2025-02-27,2025,2,27,20.18,0.0,20.18,Germany,Berlin,False,True,False
479,50,ONLINE,2025-05-05,2025,5,5,32.77,1.64,31.13,Germany,Berlin,True,False,False
480,1,INSTORE,2024-01-21,2024,1,21,29.96,0.0,29.96,USA,San Francisco,False,True,False
481,2,ONLINE,2025-01-19,2025,1,19,23.72,0.0,23.72,UK,London,False,False,True
482,48,INSTORE,2025-08-31,2025,8,31,19.4,0.0,19.4,USA,San Francisco,False,False,True
483,7,ONLINE,2025-03-20,2025,3,20,22.47,0.0,22.47,Canada,Montreal,True,False,False
484,2,INSTORE,2025-02-23,2025,2,23,25.95,0.0,25.95,Canada,Toronto,False,False,True
485,38,INSTORE,2024-02-20,2024,2,20,37.84,3.78,34.06,Canada,Toronto,False,False,True
486,31,ONLINE,2025-01-04,2025,1,4,31.87,0.0,31.87,Canada,Toronto,False,True,False
487,6,ONLINE,2024-07-23,2024,7,23,28.58,0.0,28.58,Australia,Melbourne,True,False,False
488,57,ONLINE,2025-04-29,2025,4,29,21.62,4.32,17.3,UK,London,False,True,False
489,29,INSTORE,2025-11-07,2025,11,7,37.21,5.58,31.63,Germany,Munich,True,False,False
490,57,INSTORE,2025-01-14,2025,1,14,27.44,0.0,27.44,Germany,Berlin,False,True,False
491,94,INSTORE,2025-03-26,2025,3,26,21.48,0.0,21.48,USA,San Francisco,False,True,False
492,23,ONLINE,2024-06-03,2024,6,3,35.26,5.29,29.97,Australia,Sydney,True,False,False
493,50,ONLINE,2025-08-26,2025,8,26,12.17,0.0,12.17,Australia,Melbourne,False,False,True
494,67,INSTORE,2025-07-02,2025,7,2,16.61,0.0,16.61,Australia,Melbourne,False,False,True
495,75,ONLINE,2025-02-08,2025,2,8,34.35,3.44,30.91,UK,London,False,False,True
496,89,ONLINE,2025-09-27,2025,9,27,37.19,7.44,29.75,Australia,Brisbane,True,False,False
497,28,ONLINE,2024-08-04,2024,8,4,49.72,0.0,49.72,Canada,Toronto,True,False,False
498,72,ONLINE,2025-03-21,2025,3,21,17.58,0.0,17.58,USA,Chicago,False,False,True
499,91,ONLINE,2024-03-09,2024,3,9,19.07,1.91,17.16,UK,Manchester,False,True,False
500,90,INSTORE,2024-10-09,2024,10,9,29.46,5.89,23.57,Australia,Melbourne,True,False,False
501,53,INSTORE,2024-04-25,2024,4,25,29.54,0.0,29.54,Australia,Melbourne,True,False,False
502,90,ONLINE,2024-04-12,2024,4,12,21.2,4.24,16.96,Australia,Brisbane,False,False,True
503,72,INSTORE,2024-12-18,2024,12,18,20.42,1.02,19.4,UK,Bristol,False,True,False
504,45,ONLINE,2025-04-29,2025,4,29,29.24,0.0,29.24,Australia,Brisbane,True,False,False
505,40,INSTORE,2025-09-15,2025,9,15,30.07,1.5,28.57,Canada,Montreal,True,False,False
506,94,INSTORE,2025-05-01,2025,5,1,20.43,0.0,20.43,Canada,Toronto,False,True,False
507,52,INSTORE,2024-10-14,2024,10,14,17.2,2.58,14.62,UK,Manchester,False,False,True
508,9,INSTORE,2024-11-03,2024,11,3,34.6,0.0,34.6,Canada,Toronto,False,True,False
509,17,ONLINE,2024-04-01,2024,4,1,26.11,0.0,26.11,Australia,Brisbane,False,True,False
510,48,ONLINE,2025-01-17,2025,1,17,18.17,3.63,14.54,Germany,Hamburg,False,False,True
511,27,INSTORE,2025-12-27,2025,12,27,38.1,7.62,30.48,USA,San Francisco,True,False,False
512,75,ONLINE,2024-06-26,2024,6,26,44.89,8.98,35.91,Australia,Sydney,True,False,False
513,10,ONLINE,2025-04-12,2025,4,12,23.47,3.52,19.95,Canada,Toronto,False,True,False
514,26,INSTORE,2025-04-20,2025,4,20,17.5,0.0,17.5,UK,Manchester,False,False,True
515,57,INSTORE,2025-05-15,2025,5,15,34.23,6.85,27.38,Canada,Vancouver,True,False,False
516,35,INSTORE,2024-12-24,2024,12,24,31.16,6.23,24.93,Australia,Brisbane,True,False,False
517,3,INSTORE,2024-01-29,2024,1,29,32.6,0.0,32.6,USA,San Francisco,True,False,False
518,62,ONLINE,2025-10-24,2025,10,24,28.85,0.0,28.85,Canada,Toronto,False,False,True
519,44,ONLINE,2024-01-21,2024,1,21,22.22,0.0,22.22,Germany,Hamburg,False,True,False
520,11,INSTORE,2024-08-17,2024,8,17,23.15,4.63,18.52,Australia,Sydney,False,False,True
521,58,INSTORE,2025-01-20,2025,1,20,15.83,0.0,15.83,UK,Manchester,False,True,False
522,48,INSTORE,2025-11-24,2025,11,24,22.7,0.0,22.7,Germany,Munich,False,False,True
523,50,INSTORE,2025-01-18,2025,1,18,16.04,2.41,13.63,Australia,Brisbane,False,True,False
524,67,INSTORE,2024-12-10,2024,12,10,19.76,0.0,19.76,Germany,Berlin,False,False,True
525,26,INSTORE,2025-12-29,2025,12,29,31.82,0.0,31.82,UK,Bristol,True,False,False
526,68,INSTORE,2025-09-06,2025,9,6,19.53,0.0,19.53,Canada,Toronto,False,False,True
527,37,INSTORE,2025-05-24,2025,5,24,18.92,0.95,17.97,USA,Chicago,False,True,False
528,14,ONLINE,2024-02-06,2024,2,6,20.11,3.02,17.09,Germany,Hamburg,False,True,False
529,13,INSTORE,2025-05-02,2025,5,2,19.07,0.0,19.07,Australia,Brisbane,False,False,True
530,98,ONLINE,2024-10-27,2024,10,27,26.01,0.0,26.01,Australia,Sydney,False,True,False
531,61,INSTORE,2025-11-27,2025,11,27,16.9,0.0,16.9,Australia,Sydney,False,False,True
532,31,INSTORE,2024-11-10,2024,11,10,32.84,0.0,32.84,UK,London,False,True,False
533,22,ONLINE,2025-04-19,2025,4,19,15.85,0.0,15.85,Australia,Melbourne,False,True,False
534,86,INSTORE,2024-03-13,2024,3,13,30.84,3.08,27.76,Australia,Brisbane,True,False,False
535,2,INSTORE,2024-11-01,2024,11,1,38.07,7.61,30.46,Germany,Hamburg,True,False,False
536,87,INSTORE,2024-12-16,2024,12,16,18.6,0.93,17.67,Canada,Toronto,False,False,True
