order_id,customer_id,date_id,order_date,channel,order_amount,tax
507,3761,20241212,2024-12-12,In-Store,14.25,1.0
508,1564,20210517,2021-05-17,In-Store,17.12,1.2
509,2236,20221119,2022-11-19,Online,25.34,1.77
510,3243,20250310,2025-03-10,Online,41.95,2.94
511,3395,20250728,2025-07-28,Online,63.05,4.41
512,4894,20251224,2025-12-24,In-Store,35.0,2.45
513,2456,20220321,2022-03-21,Online,15.05,1.05
514,1232,20220409,2022-04-09,In-Store,15.51,1.09
515,1799,20241026,2024-10-26,Online,28.47,1.99
516,4610,20220327,2022-03-27,Online,15.27,1.07
517,3151,20250307,2025-03-07,Online,48.02,3.36
518,4312,20240323,2024-03-23,Online,19.57,1.37
519,3616,20250517,2025-05-17,Online,30.66,2.15
520,4830,20221201,2022-12-01,In-Store,46.02,3.22
521,2498,20250920,2025-09-20,In-Store,51.12,3.58
522,4743,20220804,2022-08-04,Online,13.52,0.95
523,4415,20230812,2023-08-12,Online,25.15,1.76
524,4205,20240221,2024-02-21,Online,32.17,2.25
525,4697,20231108,2023-11-08,In-Store,27.22,1.91
526,2622,20241109,2024-11-09,In-Store,18.01,1.26
527,3704,20240528,2024-05-28,Online,17.53,1.23
528,2766,20220414,2022-04-14,Online,21.87,1.53
529,3870,20250921,2025-09-21,Online,36.66,2.57
530,3803,20250728,2025-07-28,In-Store,61.02,4.27
531,3780,20251104,2025-11-04,In-Store,62.22,4.36
532,2139,20211120,2021-11-20,In-Store,88.32,6.18
533,3968,20250326,2025-03-26,Online,21.42,1.5
534,4370,20220411,2022-04-11,In-Store,50.34,3.52
535,3172,20231008,2023-10-08,In-Store,20.55,1.44
536,2260,20220616,2022-06-16,Online,48.32,3.38
537,4259,20210912,2021-09-12,In-Store,31.04,2.17
538,3881,20251011,2025-10-11,Online,15.36,1.08
539,2333,20211127,2021-11-27,Online,69.92,4.89
540,2892,20230427,2023-04-27,Online,70.75,4.95
541,3428,20230527,2023-05-27,Online,20.12,1.41
542,3443,20221224,2022-12-24,In-Store,36.76,2.57
543,1552,20221210,2022-12-10,Online,112.79,7.9
544,1458,20211228,2021-12-28,Online,53.02,3.71
545,4422,20250401,2025-04-01,Online,35.7,2.5
546,4687,20210818,2021-08-18,Online,42.23,2.96
547,2004,20210408,2021-04-08,In-Store,32.28,2.26
548,4565,20251009,2025-10-09,Online,68.36,4.79
549,2340,20221108,2022-11-08,Online,76.96,5.39
550,821,20230625,2023-06-25,Online,18.4,1.29
551,3660,20221103,2022-11-03,Online,10.1,0.71
552,230,20250901,2025-09-01,Online,19.0,1.33
553,566,20230117,2023-01-17,Online,12.86,0.9
554,4705,20240525,2024-05-25,Online,35.12,2.46
555,2587,20241123,2024-11-23,Online,42.61,2.98
556,1322,20240510,2024-05-10,Online,36.68,2.57
557,2389,20240620,2024-06-20,In-Store,10.43,0.73
558,2881,20210515,2021-05-15,Online,78.63,5.5
559,3187,20230926,2023-09-26,Online,19.62,1.37
560,1726,20220720,2022-07-20,Online,23.98,1.68
561,1930,20240705,2024-07-05,In-Store,30.41,2.13
562,2736,20250518,2025-05-18,Online,37.34,2.61
563,3126,20211107,2021-11-07,In-Store,32.42,2.27
564,4607,20221106,2022-11-06,Online,42.84,3.0
565,1958,20240819,2024-08-19,Online,31.17,2.18
566,4362,20220821,2022-08-21,In-Store,72.25,5.06
567,4970,20220212,2022-02-12,Online,10.51,0.74
568,1684,20240404,2024-04-04,In-Store,26.35,1.84
569,136,20251126,2025-11-26,Online,102.45,7.17
570,3006,20250903,2025-09-03,Online,21.93,1.54
571,4506,20210611,2021-06-11,In-Store,21.35,1.49
572,269,20210507,2021-05-07,Online,27.03,1.89
573,975,20210306,2021-03-06,Online,58.29,4.08
574,3376,20240321,2024-03-21,In-Store,71.84,5.03
575,4029,20241104,2024-11-04,Online,37.17,2.6
576,430,20210821,2021-08-21,Online,18.64,1.3
577,1803,20210427,2021-04-27,Online,15.29,1.07
578,1172,20210110,2021-01-10,Online,19.97,1.4
579,4826,20231103,2023-11-03,Online,20.09,1.41
580,3408,20241227,2024-12-27,In-Store,86.17,6.03
581,2368,20230605,2023-06-05,Online,25.35,1.77
582,4301,20251022,2025-10-22,Online,14.48,1.01
583,2681,20250329,2025-03-29,In-Store,9.84,0.69
584,4554,20220813,2022-08-13,Online,39.79,2.79
585,1173,20240711,2024-07-11,Online,26.15,1.83
586,136,20231210,2023-12-10,In-Store,51.35,3.59
587,2139,20230709,2023-07-09,Online,26.8,1.88
588,1012,20250614,2025-06-14,Online,33.37,2.34
589,4163,20220915,2022-09-15,In-Store,43.76,3.06
590,2663,20221002,2022-10-02,Online,38.05,2.66
591,1439,20221118,2022-11-18,In-Store,18.02,1.26
592,3855,20240815,2024-08-15,In-Store,31.75,2.22
593,2629,20240330,2024-03-30,Online,50.87,3.56
594,2509,20230126,2023-01-26,Online,31.33,2.19
595,892,20230909,2023-09-09,Online,29.35,2.05
596,4978,20251123,2025-11-23,In-Store,12.1,0.85
597,3288,20220521,2022-05-21,Online,17.1,1.2
598,4265,20220221,2022-02-21,Online,36.11,2.53
599,3785,20230627,2023-06-27,Online,15.21,1.06
600,2510,20211207,2021-12-07,Online,27.44,1.92
601,56,20240423,2024-04-23,Online,27.59,1.93
602,3324,20210225,2021-02-25,In-Store,31.5,2.2
603,506,20230818,2023-08-18,Online,52.31,3.66
604,4809,20251206,2025-12-06,Online,28.35,1.98
605,1231,20220907,2022-09-07,Online,18.76,1.31
606,1820,20210413,2021-04-13,In-Store,21.25,1.49
607,2746,20250125,2025-01-25,Online,43.09,3.02
608,2507,20230701,2023-07-01,Online,20.0,1.4
609,3267,20230205,2023-02-05,In-Store,24.08,1.69
610,3902,20241210,2024-12-10,In-Store,39.89,2.79
611,3775,20231021,2023-10-21,Online,56.68,3.97
612,4535,20241207,2024-12-07,Online,21.31,1.49
613,2335,20240118,2024-01-18,Online,36.29,2.54
614,2669,20251003,2025-10-03,Online,13.3,0.93
615,4358,20211201,2021-12-01,Online,16.96,1.19
616,1408,20230527,2023-05-27,In-Store,17.54,1.23
617,1213,20230926,2023-09-26,Online,17.21,1.2
618,52,20210404,2021-04-04,In-Store,42.89,3.0
619,3685,20241118,2024-11-18,Online,30.83,2.16
620,3440,20210324,2021-03-24,Online,23.59,1.65
621,1375,20250712,2025-07-12,Online,5.6,0.39
622,641,20220716,2022-07-16,Online,54.47,3.81
623,209,20220129,2022-01-29,In-Store,115.14,8.06
624,2430,20250527,2025-05-27,Online,22.33,1.56
625,958,20231127,2023-11-27,In-Store,19.38,1.36
626,3952,20230320,2023-03-20,Online,13.86,0.97
627,4744,20220504,2022-05-04,Online,13.99,0.98
628,3872,20230713,2023-07-13,In-Store,53.86,3.77
629,4248,20231019,2023-10-19,Online,72.9,5.1
630,4961,20231203,2023-12-03,In-Store,46.8,3.28
631,3694,20240910,2024-09-10,In-Store,16.21,1.13
632,2826,20230511,2023-05-11,Online,33.98,2.38
633,4032,20250118,2025-01-18,Online,25.76,1.8
634,2813,20220326,2022-03-26,In-Store,52.04,3.64
635,2155,20250220,2025-02-20,Online,66.15,4.63
636,162,20211228,2021-12-28,Online,9.84,0.69
637,3208,20230101,2023-01-01,Online,32.77,2.29
638,4476,20231208,2023-12-08,In-Store,62.51,4.38
639,3466,20220121,2022-01-21,In-Store,16.73,1.17
640,2015,20230212,2023-02-12,Online,46.27,3.24
641,3068,20220519,2022-05-19,Online,39.86,2.79
642,4047,20230625,2023-06-25,Online,53.83,3.77
643,3804,20241006,2024-10-06,Online,9.44,0.66
644,2447,20241203,2024-12-03,In-Store,22.21,1.55
645,1795,20230517,2023-05-17,Online,21.95,1.54
646,1978,20250712,2025-07-12,Online,57.4,4.02
647,4534,20210216,2021-02-16,Online,20.71,1.45
648,837,20250517,2025-05-17,Online,56.43,3.95
649,4304,20231213,2023-12-13,Online,61.13,4.28
650,968,20220907,2022-09-07,Online,24.91,1.74
651,4912,20220317,2022-03-17,Online,25.43,1.78
652,2229,20240706,2024-07-06,In-Store,18.38,1.29
653,3662,20250728,2025-07-28,Online,41.36,2.9
654,3641,20230603,2023-06-03,Online,12.62,0.88
655,3848,20240425,2024-04-25,Online,8.82,0.62
656,3932,20220114,2022-01-14,In-Store,113.08,7.92
657,191,20250501,2025-05-01,Online,14.53,1.02
658,1359,20210202,2021-02-02,Online,12.51,0.88
659,1130,20240928,2024-09-28,In-Store,46.77,3.27
660,3497,20220316,2022-03-16,Online,12.09,0.85
661,3412,20211218,2021-12-18,Online,66.17,4.63
662,1481,20251214,2025-12-14,In-Store,52.33,3.66
663,3953,20240509,2024-05-09,Online,22.95,1.61
664,1555,20221117,2022-11-17,Online,16.92,1.18
665,1700,20251002,2025-10-02,Online,26.13,1.83
666,1987,20240217,2024-02-17,In-Store,14.97,1.05
667,3710,20210403,2021-04-03,In-Store,24.8,1.74
668,65,20250522,2025-05-22,Online,31.94,2.24
669,4525,20240402,2024-04-02,In-Store,9.38,0.66
670,3459,20250307,2025-03-07,Online,28.33,1.98
671,2927,20221215,2022-12-15,In-Store,20.84,1.46
672,1165,20231012,2023-10-12,In-Store,47.32,3.31
673,3914,20230723,2023-07-23,Online,48.91,3.42
674,4354,20251128,2025-11-28,In-Store,35.33,2.47
675,2501,20250205,2025-02-05,Online,17.01,1.19
676,1457,20240106,2024-01-06,Online,64.97,4.55
677,1892,20240619,2024-06-19,Online,34.16,2.39
678,2078,20220328,2022-03-28,Online,19.68,1.38
679,1525,20230814,2023-08-14,Online,42.68,2.99
680,3562,20220116,2022-01-16,In-Store,24.5,1.72
681,1697,20250517,2025-05-17,Online,30.75,2.15
682,4082,20231223,2023-12-23,In-Store,27.39,1.92
683,2302,20230407,2023-04-07,Online,17.46,1.22
684,3135,20220403,2022-04-03,In-Store,8.61,0.6
685,4734,20240816,2024-08-16,Online,22.68,1.59
686,2220,20231113,2023-11-13,In-Store,9.71,0.68
687,838,20220802,2022-08-02,In-Store,18.12,1.27
688,2737,20231016,2023-10-16,Online,55.34,3.87
689,2475,20241228,2024-12-28,In-Store,9.56,0.67
690,3899,20221028,2022-10-28,Online,50.01,3.5
691,4290,20251115,2025-11-15,Online,49.5,3.47
692,3563,20221024,2022-10-24,Online,20.02,1.4
693,4861,20230820,2023-08-20,Online,26.23,1.84
694,1334,20241103,2024-11-03,In-Store,22.47,1.57
695,1174,20240907,2024-09-07,In-Store,21.61,1.51
696,1450,20220514,2022-05-14,Online,26.81,1.88
697,3347,20240326,2024-03-26,Online,49.19,3.44
698,1144,20220727,2022-07-27,In-Store,13.13,0.92
699,439,20210811,2021-08-11,In-Store,20.95,1.47
700,4896,20240926,2024-09-26,Online,20.16,1.41
701,1566,20210608,2021-06-08,Online,31.89,2.23
702,1098,20250927,2025-09-27,Online,12.64,0.88
703,1780,20250604,2025-06-04,Online,40.69,2.85
704,776,20241128,2024-11-28,Online,15.93,1.12
705,177,20250301,2025-03-01,Online,30.21,2.11
706,1524,20231007,2023-10-07,Online,15.62,1.09
707,1681,20210220,2021-02-20,Online,20.77,1.45
708,4038,20220511,2022-05-11,Online,13.98,0.98
709,2170,20241001,2024-10-01,Online,19.21,1.34
710,3679,20240519,2024-05-19,Online,34.05,2.38
711,3675,20240215,2024-02-15,Online,58.73,4.11
712,3930,20210409,2021-04-09,In-Store,7.18,0.5
713,4593,20210626,2021-06-26,Online,31.65,2.22
714,2486,20251027,2025-10-27,In-Store,19.83,1.39
715,520,20210317,2021-03-17,In-Store,31.15,2.18
716,190,20240321,2024-03-21,Online,44.53,3.12
717,927,20231230,2023-12-30,In-Store,15.21,1.06
718,4130,20230720,2023-07-20,In-Store,20.48,1.43
719,2860,20240921,2024-09-21,Online,17.0,1.19
720,691,20220808,2022-08-08,Online,27.58,1.93
721,655,20250830,2025-08-30,Online,45.65,3.2
722,4447,20210605,2021-06-05,Online,43.5,3.05
723,2597,20250907,2025-09-07,Online,28.17,1.97
724,846,20250517,2025-05-17,In-Store,27.42,1.92
725,4471,20251015,2025-10-15,Online,20.81,1.46
726,3607,20240627,2024-06-27,Online,16.3,1.14
727,2378,20250820,2025-08-20,Online,32.19,2.25
728,2309,20241023,2024-10-23,Online,22.54,1.58
729,3355,20241003,2024-10-03,Online,38.52,2.7
730,1682,20251127,2025-11-27,In-Store,27.16,1.9
731,5000,20221205,2022-12-05,Online,20.98,1.47
732,3908,20230708,2023-07-08,Online,9.46,0.66
733,3197,20221022,2022-10-22,Online,36.51,2.56
734,3439,20241026,2024-10-26,In-Store,33.51,2.35
735,4981,20240904,2024-09-04,Online,26.87,1.88
736,61,20241110,2024-11-10,Online,23.09,1.62
737,118,20240718,2024-07-18,Online,23.95,1.68
738,3911,20240101,2024-01-01,Online,20.62,1.44
739,1039,20221007,2022-10-07,Online,68.86,4.82
740,3424,20250903,2025-09-03,Online,19.48,1.36
741,2512,20250323,2025-03-23,In-Store,22.11,1.55
742,1586,20251101,2025-11-01,In-Store,28.38,1.99
743,1138,20241123,2024-11-23,In-Store,81.89,5.73
744,3871,20220706,2022-07-06,In-Store,35.68,2.5
745,842,20250909,2025-09-09,In-Store,6.1,0.43
746,778,20211107,2021-11-07,Online,15.76,1.1
747,2199,20251227,2025-12-27,In-Store,23.19,1.62
748,590,20231217,2023-12-17,In-Store,44.26,3.1
749,3200,20250417,2025-04-17,Online,67.13,4.7
750,4966,20221106,2022-11-06,Online,21.44,1.5
751,3728,20251204,2025-12-04,In-Store,9.94,0.7
752,3002,20211016,2021-10-16,In-Store,17.75,1.24
753,1970,20220615,2022-06-15,Online,26.5,1.86
754,4944,20250926,2025-09-26,Online,11.35,0.79
755,4384,20250303,2025-03-03,In-Store,54.97,3.85
756,4078,20250125,2025-01-25,In-Store,21.47,1.5
757,1132,20250902,2025-09-02,In-Store,28.94,2.03
758,610,20240917,2024-09-17,Online,26.15,1.83
759,877,20231202,2023-12-02,Online,47.39,3.32
760,1280,20220226,2022-02-26,In-Store,34.27,2.4
761,408,20251218,2025-12-18,Online,20.22,1.42
762,4428,20240518,2024-05-18,Online,36.0,2.52
763,916,20240712,2024-07-12,In-Store,24.56,1.72
764,1117,20231017,2023-10-17,Online,41.55,2.91
765,4428,20230414,2023-04-14,In-Store,42.6,2.98
766,4790,20251019,2025-10-19,Online,22.64,1.58
767,1095,20221025,2022-10-25,Online,11.33,0.79
768,1467,20230617,2023-06-17,Online,22.11,1.55
769,3983,20210622,2021-06-22,Online,34.39,2.41
770,4855,20231109,2023-11-09,In-Store,30.2,2.11
771,3237,20210301,2021-03-01,Online,19.37,1.36
772,2203,20211025,2021-10-25,In-Store,24.11,1.69
773,3367,20221106,2022-11-06,In-Store,16.27,1.14
774,3889,20210802,2021-08-02,Online,12.7,0.89
775,561,20220723,2022-07-23,In-Store,21.32,1.49
776,2168,20220924,2022-09-24,Online,8.21,0.57
777,4277,20250701,2025-07-01,In-Store,17.23,1.21
778,3529,20231201,2023-12-01,Online,25.18,1.76
779,754,20210516,2021-05-16,Online,22.16,1.55
780,3763,20250305,2025-03-05,Online,7.71,0.54
781,3329,20241023,2024-10-23,Online,15.94,1.12
782,1311,20240106,2024-01-06,Online,29.54,2.07
783,1705,20230409,2023-04-09,Online,20.91,1.46
784,1566,20240417,2024-04-17,In-Store,10.42,0.73
785,4971,20230610,2023-06-10,In-Store,28.34,1.98
786,907,20220129,2022-01-29,In-Store,8.55,0.6
787,4132,20240710,2024-07-10,In-Store,24.15,1.69
788,2648,20230712,2023-07-12,In-Store,11.1,0.78
789,4388,20210501,2021-05-01,In-Store,8.21,0.57
790,4919,20220925,2022-09-25,Online,15.71,1.1
791,4808,20230111,2023-01-11,Online,31.43,2.2
792,4263,20210304,2021-03-04,Online,15.25,1.07
793,2065,20211224,2021-12-24,Online,38.17,2.67
794,1348,20230408,2023-04-08,Online,42.47,2.97
795,1589,20230321,2023-03-21,Online,11.5,0.8
796,3256,20240316,2024-03-16,In-Store,20.81,1.46
797,1695,20240708,2024-07-08,Online,30.47,2.13
798,2165,20210210,2021-02-10,In-Store,25.07,1.75
799,401,20231211,2023-12-11,In-Store,21.0,1.47
800,3838,20250908,2025-09-08,Online,31.51,2.21
801,555,20250117,2025-01-17,Online,42.22,2.96
802,1678,20220710,2022-07-10,Online,14.66,1.03
803,2944,20250504,2025-05-04,Online,43.87,3.07
804,2651,20230819,2023-08-19,Online,33.97,2.38
805,4454,20250804,2025-08-04,Online,27.24,1.91
806,3287,20230407,2023-04-07,In-Store,14.27,1.0
807,3930,20250615,2025-06-15,In-Store,53.75,3.76
808,1517,20210905,2021-09-05,Online,18.69,1.31
809,652,20250804,2025-08-04,Online,39.23,2.75
810,3706,20211121,2021-11-21,In-Store,61.29,4.29
811,753,20230110,2023-01-10,In-Store,15.75,1.1
812,4153,20231208,2023-12-08,Online,36.73,2.57
813,4712,20221011,2022-10-11,In-Store,17.88,1.25
814,1412,20230705,2023-07-05,In-Store,35.83,2.51
815,3791,20251128,2025-11-28,Online,23.63,1.65
816,2176,20230114,2023-01-14,Online,15.81,1.11
817,1491,20211222,2021-12-22,Online,28.53,2.0
818,2149,20250223,2025-02-23,In-Store,19.64,1.37
819,3225,20210618,2021-06-18,In-Store,12.11,0.85
820,4945,20220528,2022-05-28,Online,58.97,4.13
821,1497,20221106,2022-11-06,Online,16.84,1.18
822,3530,20210222,2021-02-22,In-Store,14.53,1.02
823,1669,20210123,2021-01-23,Online,31.49,2.2
824,1243,20251018,2025-10-18,In-Store,52.03,3.64
825,3145,20230824,2023-08-24,In-Store,16.47,1.15
826,3793,20251008,2025-10-08,In-Store,33.65,2.36
827,3588,20221027,2022-10-27,Online,18.63,1.3
828,4711,20220210,2022-02-10,Online,21.3,1.49
829,536,20230424,2023-04-24,In-Store,23.85,1.67
830,2692,20230403,2023-04-03,In-Store,18.97,1.33
831,1447,20240309,2024-03-09,In-Store,10.41,0.73
832,4064,20230513,2023-05-13,Online,39.9,2.79
833,312,20220923,2022-09-23,In-Store,31.0,2.17
834,865,20251028,2025-10-28,Online,33.48,2.34
835,3845,20230125,2023-01-25,Online,21.53,1.51
836,1759,20231119,2023-11-19,In-Store,6.79,0.48
837,3404,20240808,2024-08-08,Online,12.84,0.9
838,4991,20210421,2021-04-21,In-Store,19.08,1.34
839,2284,20251125,2025-11-25,Online,29.87,2.09
840,2663,20240511,2024-05-11,In-Store,43.03,3.01
841,4884,20230617,2023-06-17,Online,25.27,1.77
842,3720,20230303,2023-03-03,In-Store,20.6,1.44
843,974,20241113,2024-11-13,Online,20.04,1.4
844,4002,20240208,2024-02-08,Online,63.17,4.42
845,2578,20251008,2025-10-08,Online,51.19,3.58
846,3922,20210812,2021-08-12,Online,46.54,3.26
847,2983,20220723,2022-07-23,Online,34.74,2.43
848,1120,20241026,2024-10-26,In-Store,51.6,3.61
849,4052,20231223,2023-12-23,Online,6.24,0.44
850,10,20221013,2022-10-13,In-Store,13.22,0.93
851,4427,20231113,2023-11-13,In-Store,16.81,1.18
852,4069,20221010,2022-10-10,In-Store,25.95,1.82
853,4854,20240118,2024-01-18,In-Store,79.46,5.56
854,175,20221006,2022-10-06,In-Store,45.24,3.17
855,2177,20210107,2021-01-07,In-Store,17.56,1.23
856,832,20240810,2024-08-10,Online,19.37,1.36
857,1857,20251221,2025-12-21,In-Store,23.83,1.67
858,1785,20210106,2021-01-06,Online,53.91,3.77
859,2979,20221223,2022-12-23,Online,57.68,4.04
860,2176,20240724,2024-07-24,In-Store,41.59,2.91
861,4831,20220606,2022-06-06,Online,30.68,2.15
862,1382,20220308,2022-03-08,Online,34.5,2.42
863,2090,20250403,2025-04-03,Online,38.59,2.7
864,3509,20221227,2022-12-27,In-Store,26.36,1.85
865,1374,20241218,2024-12-18,In-Store,11.69,0.82
866,3615,20210322,2021-03-22,In-Store,41.34,2.89
867,3543,20211214,2021-12-14,In-Store,31.3,2.19
868,3562,20240522,2024-05-22,Online,24.47,1.71
869,3370,20231202,2023-12-02,In-Store,39.07,2.73
870,4065,20220102,2022-01-02,In-Store,28.4,1.99
871,4978,20230708,2023-07-08,Online,29.04,2.03
872,278,20241127,2024-11-27,In-Store,75.6,5.29
873,2478,20241123,2024-11-23,Online,30.25,2.12
874,4048,20230614,2023-06-14,Online,40.52,2.84
875,1,20250406,2025-04-06,Online,23.82,1.67
876,2714,20221206,2022-12-06,In-Store,11.67,0.82
877,3292,20251113,2025-11-13,In-Store,27.88,1.95
878,951,20240122,2024-01-22,Online,22.89,1.6
879,1998,20251117,2025-11-17,Online,17.11,1.2
880,3932,20220301,2022-03-01,Online,13.47,0.94
881,338,20221005,2022-10-05,Online,29.53,2.07
882,667,20210424,2021-04-24,In-Store,20.05,1.4
883,4067,20220810,2022-08-10,Online,17.78,1.24
884,4028,20230720,2023-07-20,Online,45.95,3.22
885,2944,20250110,2025-01-10,Online,30.74,2.15
886,2078,20251216,2025-12-16,Online,40.17,2.81
887,529,20240323,2024-03-23,Online,58.03,4.06
888,4041,20240714,2024-07-14,In-Store,52.05,3.64
889,1190,20240404,2024-04-04,In-Store,35.3,2.47
890,4564,20210528,2021-05-28,Online,73.09,5.12
891,3867,20240330,2024-03-30,Online,76.39,5.35
892,405,20230609,2023-06-09,In-Store,19.65,1.38
893,3167,20240712,2024-07-12,Online,9.52,0.67
894,4605,20230822,2023-08-22,Online,27.77,1.94
895,4382,20231128,2023-11-28,Online,34.09,2.39
896,3049,20250220,2025-02-20,Online,48.93,3.43
897,846,20210920,2021-09-20,Online,30.59,2.14
898,3394,20230503,2023-05-03,Online,29.23,2.05
899,3320,20220919,2022-09-19,In-Store,20.94,1.47
900,2937,20230427,2023-04-27,In-Store,42.04,2.94
901,1318,20221209,2022-12-09,Online,22.6,1.58
902,4488,20240921,2024-09-21,In-Store,82.08,5.75
903,2507,20250823,2025-08-23,In-Store,35.36,2.48
904,1482,20240227,2024-02-27,Online,10.34,0.72
905,1259,20240512,2024-05-12,Online,10.82,0.76
906,1399,20221119,2022-11-19,Online,30.15,2.11
907,2290,20211211,2021-12-11,Online,19.24,1.35
908,1135,20220625,2022-06-25,Online,8.19,0.57
909,2586,20230121,2023-01-21,In-Store,73.95,5.18
910,953,20210905,2021-09-05,Online,26.66,1.87
911,1346,20251106,2025-11-06,In-Store,26.28,1.84
912,591,20240817,2024-08-17,Online,26.39,1.85
913,1774,20240722,2024-07-22,Online,41.93,2.94
914,2025,20230810,2023-08-10,Online,19.18,1.34
915,2013,20240608,2024-06-08,Online,47.21,3.3
916,3620,20240907,2024-09-07,In-Store,7.94,0.56
917,2408,20210713,2021-07-13,Online,18.22,1.28
918,3465,20250226,2025-02-26,Online,25.27,1.77
919,164,20210228,2021-02-28,Online,21.41,1.5
920,2173,20220805,2022-08-05,In-Store,24.27,1.7
921,446,20251127,2025-11-27,Online,59.77,4.18
922,2294,20250221,2025-02-21,In-Store,16.77,1.17
923,3059,20221002,2022-10-02,Online,24.1,1.69
924,3971,20240628,2024-06-28,Online,13.09,0.92
925,2739,20230214,2023-02-14,Online,13.88,0.97
926,1887,20240127,2024-01-27,In-Store,20.93,1.47
927,1310,20251216,2025-12-16,Online,15.82,1.11
928,4786,20230723,2023-07-23,In-Store,22.17,1.55
929,979,20221013,2022-10-13,Online,26.16,1.83
930,208,20220603,2022-06-03,In-Store,34.5,2.42
931,623,20220623,2022-06-23,Online,13.76,0.96
932,4986,20240507,2024-05-07,Online,91.65,6.42
933,4522,20240523,2024-05-23,Online,37.5,2.63
934,1592,20250902,2025-09-02,In-Store,50.32,3.52
935,20,20250624,2025-06-24,In-Store,80.62,5.64
936,3819,20240225,2024-02-25,In-Store,22.36,1.57
937,1498,20251017,2025-10-17,Online,28.87,2.02
938,114,20241019,2024-10-19,In-Store,16.74,1.17
939,2269,20220301,2022-03-01,Online,37.25,2.61
940,2120,20241025,2024-10-25,In-Store,31.0,2.17
941,1796,20221004,2022-10-04,In-Store,39.04,2.73
942,3257,20210925,2021-09-25,Online,17.1,1.2
943,3626,20211218,2021-12-18,In-Store,22.96,1.61
944,2789,20210717,2021-07-17,Online,11.65,0.82
945,75,20240320,2024-03-20,In-Store,12.65,0.89
946,116,20210529,2021-05-29,Online,29.55,2.07
947,4394,20230310,2023-03-10,In-Store,38.76,2.71
948,924,20241127,2024-11-27,Online,25.31,1.77
949,1983,20251224,2025-12-24,Online,30.21,2.11
950,517,20250405,2025-04-05,Online,45.75,3.2
951,1127,20230725,2023-07-25,Online,11.94,0.84
952,2417,20251011,2025-10-11,Online,38.57,2.7
953,1156,20250112,2025-01-12,Online,32.94,2.31
