imdb_title_id,title,original_title,year,date_published,genre,duration,country,language_1,language_2,language_3,director,writer,actors,actors_1,actors_f2,description,desc35,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,reviews_from_users
tt0145487,Spider-Man,Spider-Man,2002,07/06/2002,"Action, Adventure, Sci-Fi",121,USA,English,,,Sam Raimi,"Stan Lee, Steve Ditko","Tobey Maguire, Willem Dafoe, Kirsten Dunst, James Franco, Cliff Robertson, Rosemary Harris, J.K. Simmons, Joe Manganiello, Gerry Becker, Bill Nunn, Jack Betts, Stanley Anderson, Ron Perkins, Michael Papajohn, K.K. Dodds",Tobey Maguire,"Tobey Maguire, Willem Dafoe","When bitten by a genetically modified spider, a nerdy, shy, and awkward high school student gains spider-like abilities that he eventually must use to fight evil as a superhero after tragedy befalls his family.",When bitten by a genetically modified,7.3,675212,139000000,407022860,825025036,2130
tt0146309,Thirteen Days,Thirteen Days,2000,06/04/2001,"Drama, History, Thriller",145,USA,English,Russian,Spanish,Roger Donaldson,"David Self, Ernest R. May","Shawn Driscoll, Kevin Costner, Drake Cook, Lucinda Jenney, Caitlin Wachs, Jon Foster, Matthew Dunn, Kevin O'Donnell, Janet Coleman, Bruce Thomas, Stephanie Romanov, Bruce Greenwood, Frank Wood, Dakin Matthews, Liz Sinclair",Shawn Driscoll,"Shawn Driscoll, Kevin Costner","In October 1962, the Kennedy administration struggles to contain the Cuban Missile Crisis.","In October 1962, the Kennedy administration",7.3,53099,80000000,34592089,66579890,338
tt0146316,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,2001,14/12/2001,"Action, Adventure, Fantasy",100,"USA, UK, Japan, Germany",English,,,Simon West,"Sara B. Cooper, Mike Werb","Angelina Jolie, Jon Voight, Iain Glen, Noah Taylor, Daniel Craig, Richard Johnson, Chris Barrie, Julian Rhind-Tutt, Leslie Phillips, Robert Phillips, Rachel Appleton, Henry Wyndham, David Cheung, David Tse, Ozzie Yue",Angelina Jolie,"Angelina Jolie, Jon Voight",Video game adventurer Lara Croft comes to life in a movie where she races against time and villains to recover powerful ancient artifacts.,Video game adventurer Lara Croft,5.8,195155,115000000,131168070,274703340,852
tt0146882,Alta fedeltà,High Fidelity,2000,07/07/2000,"Comedy, Drama, Music",113,"UK, USA",English,Danish,,Stephen Frears,"Nick Hornby, D.V. DeVincentis","John Cusack, Iben Hjejle, Todd Louiso, Jack Black, Lisa Bonet, Catherine Zeta-Jones, Joan Cusack, Tim Robbins, Chris Rehmann, Ben Carr, Lili Taylor, Joelle Carter, Natasha Gregson Wagner, Shannon Stillo, Drake Bell",John Cusack,"John Cusack, Iben Hjejle","Rob, a record store owner and compulsive list maker, recounts his top five breakups, including the one in progress.","Rob, a record store owner and",7.5,165533,30000000,27287137,47126295,628
tt0146984,La leggenda di Bagger Vance,The Legend of Bagger Vance,2000,16/03/2001,"Drama, Fantasy, Sport",126,USA,English,,,Robert Redford,"Steven Pressfield, Jeremy Leven","Will Smith, Matt Damon, Charlize Theron, Bruce McGill, Joel Gretsch, J. Michael Moncrief, Peter Gerety, Lane Smith, Michael O'Neill, Thomas Jay Ryan, Trip Hamilton, Dermot Crowley, Harve Presnell, Danny Nelson, Bob Penny",Will Smith,"Will Smith, Matt Damon",A down-and-out golfer attempts to recover his game and his life with help from a mystical caddy.,A down-and-out golfer attempts,6.7,52789,80000000,30919168,39459427,279
tt0149624,Passione ribelle,All the Pretty Horses,2000,20/04/2001,"Drama, Romance, Western",116,USA,English,Spanish,,Billy Bob Thornton,"Cormac McCarthy, Ted Tally","Matt Damon, Henry Thomas, Penélope Cruz, Angelina Torres, J.D. Young, Laura Poe, Sam Shepard, Robert Patrick, Lucas Black, Yvette Diaz, Imelda Colindres, Augustin Solis, Rubén Blades, Elizabeth Ibarra, Miriam Colon",Matt Damon,"Matt Damon, Henry Thomas","Two Texas cowboys head to Mexico in search of work, but soon find themselves in trouble with the law after one of them falls in love with a wealthy rancher's daughter.",Two Texas cowboys head to Mexico,5.8,12778,57000000,15540353,18133495,188
tt0156812,Il mio cane Skip,My Dog Skip,2000,25/08/2000,"Comedy, Drama, Family",95,USA,English,German,,Jay Russell,"Willie Morris, Gail Gilchriest","Luke Wilson, Frankie Muniz, Kevin Bacon, Diane Lane, Mark Beech, Susan Carol Davis, David Pickens, Bradley Coryell, Daylan Honeycutt, Cody Linley, Lucile Doan Ewing, Polly Craig, John Stiritz, Enzo, Moose",Luke Wilson,"Luke Wilson, Frankie Muniz","A shy boy grows up in 1940s Mississippi with the help of his beloved dog, Skip.",A shy boy grows up in 1940s Mississippi,7,19069,6000000,34134641,35547761,150
tt0156841,Sai che c'è di nuovo?,The Next Best Thing,2000,14/04/2000,"Comedy, Drama, Romance",108,USA,English,French,,John Schlesinger,Tom Ropelewski,"Madonna, Rupert Everett, Benjamin Bratt, Illeana Douglas, Michael Vartan, Josef Sommer, Malcolm Stumpf, Lynn Redgrave, Neil Patrick Harris, Mark Valley, Suzanne Krull, Stacy Edwards, John Carroll Lynch, Fran Bennett, Ricki Lopez",Madonna,"Madonna, Rupert Everett","Abbie, tired of failed relationships, has a one-night-stand with her gay friend; they agree to raise the resulting baby together.","Abbie, tired of failed relationships,",4.7,10660,25000000,14990582,24362772,162
tt0157262,2001: Un'astronave spuntata nello spazio,2001: A Space Travesty,2000,07/09/2001,"Comedy, Sci-Fi",99,"Canada, Germany",English,,,Allan A. Goldstein,"Alan Shearman, Vince Di Clemente","Leslie Nielsen, Ophélie Winter, Ezio Greggio, Peter Egan, Alexandra Kamp, Damien Masson, Pierre Edwards, David Fox, Sam Stone, Verona Pooth, Michel Perron, Paul Rainville, Yvan Ducharme, Marc Hervieux, Perry Canestrari",Leslie Nielsen,"Leslie Nielsen, Ophélie Winter",Marshal Dix is to free US president from aliens on the int'l lunar base. A clone has replaced him in The White House. Can Dix prevent an alien invasion?,Marshal Dix is to free US president,3.6,11337,45000000,,270813,94
tt0157472,Clockstoppers,Clockstoppers,2002,26/07/2002,"Action, Adventure, Comedy",94,USA,English,,,Jonathan Frakes,"Rob Hedden, Andy Hedden","Jesse Bradford, French Stewart, Paula Garcés, Michael Biehn, Robin Thomas, Garikayi Mutambirwa, Julia Sweeney, Lindze Letherman, Jason George, Linda Kim, Ken Jenkins, Esperanza Catubig, Jennifer Manley, Scott Thomson, Deborah Rawlings",Jesse Bradford,"Jesse Bradford, French Stewart",A teenager accidentally activates a machine that enables him to speed up his body so that other people seem to be standing still.,A teenager accidentally activates,5.2,13261,26000000,36989956,38793283,95
tt0157583,Enigma,Enigma,2001,05/04/2002,"Drama, Mystery, Romance",119,"UK, USA, Germany, Netherlands",English,German,,Michael Apted,"Robert Harris, Tom Stoppard","Dougray Scott, Kate Winslet, Saffron Burrows, Jeremy Northam, Nikolaj Coster-Waldau, Tom Hollander, Donald Sumpter, Matthew Macfadyen, Richard Leaf, Ian Felce, Bohdan Poraj, Paul Rattray, Richard Katz, Tom Fisher, Robert Pugh",Dougray Scott,"Dougray Scott, Kate Winslet",A young genius frantically races against time to crack an enemy code and solve the mystery surrounding the woman he loves.,A young genius frantically races,6.3,19894,,4301582,15713204,178
tt0158622,I Flintstones in Viva Rock Vegas,The Flintstones in Viva Rock Vegas,2000,25/08/2000,"Comedy, Family, Romance",90,USA,English,,,Brian Levant,"William Hanna, Joseph Barbera","Mark Addy, Stephen Baldwin, Kristen Johnston, Jane Krakowski, Joan Collins, Thomas Gibson, Alan Cumming, Harvey Korman, Alex Meneses, John Taylor, Tony Longo, Danny Woodburn, Taylor Negron, Jack McGee, David Jean Thomas",Mark Addy,"Mark Addy, Stephen Baldwin","In this live-action prequel to The Flintstones (1994), the Flintstones and the Rubbles go on a trip to Rock Vegas, where Wilma Slaghoople (Kristen Johnston) is pursued by playboy Chip Rockefeller (Thomas Gibson).",In this live-action prequel to,3.6,21224,83000000,35268275,59468275,99
tt0159273,Behind Enemy Lines - Dietro le linee nemiche,Behind Enemy Lines,2001,11/01/2002,"Action, Drama, Thriller",106,USA,English,Serbo-Croatian,Spanish,John Moore,"Jim Thomas, John Thomas","Owen Wilson, Gene Hackman, Gabriel Macht, Charles Malik Whitfield, Joaquim de Almeida, David Keith, Olek Krupa, Vladimir Mashkov, Marko Igonda, Eyal Podell, Geoff Pierson, Aernout Van Lynden, Sam Jaeger, Shane Johnson, Don Winston",Owen Wilson,"Owen Wilson, Gene Hackman",A Navy navigator is shot down over enemy territory and is ruthlessly pursued by a secret police enforcer and the opposing troops. Meanwhile his commanding officer goes against orders in an attempt to rescue him.,A Navy navigator is shot down,6.4,97575,40000000,58856790,91753202,437
tt0159365,Ritorno a Cold Mountain,Cold Mountain,2003,13/02/2004,"Adventure, Drama, History",154,"USA, Italy, Romania",English,,,Anthony Minghella,"Charles Frazier, Anthony Minghella","Jude Law, Nicole Kidman, Renée Zellweger, Eileen Atkins, Brendan Gleeson, Philip Seymour Hoffman, Natalie Portman, Giovanni Ribisi, Donald Sutherland, Ray Winstone, Kathy Baker, James Gammon, Charlie Hunnam, Jack White, Ethan Suplee",Jude Law,"Jude Law, Nicole Kidman","In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.",In the waning days of the American,7.2,138013,79000000,95636509,173013509,697
tt0160009,L'arte della guerra,The Art of War,2000,17/11/2000,"Action, Adventure, Crime",117,"USA, Canada",English,,,Christian Duguay,"Wayne Beach, Wayne Beach","Wesley Snipes, Anne Archer, Maury Chaykin, Marie Matiko, Cary-Hiroyuki Tagawa, Michael Biehn, Donald Sutherland, Liliana Komorowska, James Hong, Paul Hopkins, Glen Chin, Ron Yuan, Bonnie Mak, Uni Park, Erin Selby",Wesley Snipes,"Wesley Snipes, Anne Archer","UN's secretary general uses covert operations to help diplomacy along. Shaw's called back 6 months after one such operation. He witnesses the murder of Chinese UN ambassador at UN, NYC, chases the assassin and ends up a suspect.",UN's secretary general uses covert,5.7,28367,60000000,30208599,40400425,173
tt0160127,Charlie's Angels,Charlie's Angels,2000,24/11/2000,"Action, Adventure, Comedy",98,"USA, Germany",English,German,Finnish,McG,"Ryan Rowe, Ed Solomon","Cameron Diaz, Drew Barrymore, Lucy Liu, Bill Murray, Sam Rockwell, Kelly Lynch, Tim Curry, Crispin Glover, Matt LeBlanc, LL Cool J, Tom Green, Luke Wilson, Sean Whalen, Tim Dunaway, Alex Trebek",Cameron Diaz,"Cameron Diaz, Drew Barrymore","Three women, detectives with a mysterious boss, retrieve stolen voice-ID software, using martial arts, tech skills, and sex appeal.","Three women, detectives with a",5.5,173640,93000000,125305545,264105545,662
tt0160184,D-Tox,D-Tox,2002,15/03/2002,"Crime, Thriller",96,"Germany, USA",English,,,Jim Gillespie,"Howard Swindle, Ron L. Brinkerhoff","Sylvester Stallone, Charles S. Dutton, Polly Walker, Kris Kristofferson, Mif, Christopher Fulford, Jeffrey Wright, Tom Berenger, Stephen Lang, A.C. Peterson, Hrothgar Mathews, Angela Alvarado, Robert Prosky, Robert Patrick, Courtney B. Vance",Sylvester Stallone,"Sylvester Stallone, Charles S. Dutton",A lead detective being stalked by a serial killer is asked to check into a clinic treating law enforcement officials who can't face their jobs.,A lead detective being stalked,5.3,23989,55000000,79161,6632383,158
tt0160399,Impostor,Impostor,2001,28/06/2002,"Drama, Mystery, Sci-Fi",95,USA,English,,,Gary Fleder,"Philip K. Dick, Scott Rosenberg","Gary Sinise, Madeleine Stowe, Vincent D'Onofrio, Tony Shalhoub, Tim Guinee, Mekhi Phifer, Gary Dourdan, Lindsay Crouse, Elizabeth Peña, Jason Beck, Judy Jean Berns, Veena Bidasha, Ellen Bradley, Shane Brolly, Golden Brooks",Gary Sinise,"Gary Sinise, Madeleine Stowe","In the future, an alien race uses androids as bombs to attack Earth. A government weapons specialist is accused of being one such android and sets out to prove his innocence.","In the future, an alien race uses",6.2,22363,30000000,6285176,8694320,207
tt0160484,Lost Souls - La profezia,Lost Souls,2000,12/01/2001,"Drama, Horror, Thriller",97,USA,English,,,Janusz Kaminski,"Pierce Gardner, Betsy Stahl","Winona Ryder, Ben Chaplin, Sarah Wynter, Philip Baker Hall, John Hurt, Elias Koteas, Brian Reddy, John Beasley, John Diehl, Paul Kleiman, Bob Clendenin, Oliver Clark, Michael Mantell, Brad Greenquist, Ming Lo",Winona Ryder,"Winona Ryder, Ben Chaplin","A Catholic teacher meets an atheist journalist, whom a group of Catholics and Priests believes has been chosen by the devil to be the Antichrist.",A Catholic teacher meets an atheist,4.8,10316,50000000,16815253,31355910,173
tt0160611,Un perfetto criminale,Ordinary Decent Criminal,2000,25/05/2001,"Comedy, Crime",93,"Ireland, Germany, UK, USA",English,,,Thaddeus O'Sullivan,Gerard Stembridge,"Kevin Spacey, Linda Fiorentino, Peter Mullan, Stephen Dillane, Helen Baxendale, David Hayman, Patrick Malahide, Gerard McSorley, David Kelly, Gary Lydon, Paul Ronan, Colin Farrell, Vincent Regan, Tim Loane, Christoph Waltz",Kevin Spacey,"Kevin Spacey, Linda Fiorentino","Brilliant, flamboyant master criminal Michael Lynch is more interested in his image and his posterity than the actual profit from his ill-gotten gains.","Brilliant, flamboyant master criminal",6.4,13233,,,,70
tt0160797,Regole d'onore,Rules of Engagement,2000,10/11/2000,"Drama, Thriller, War",128,"UK, Germany, Canada, USA",English,Arabic,,William Friedkin,"Jim Webb, Stephen Gaghan","Tommy Lee Jones, Samuel L. Jackson, Guy Pearce, Ben Kingsley, Bruce Greenwood, Anne Archer, Blair Underwood, Philip Baker Hall, Dale Dye, Amidou, Mark Feuerstein, Richard McGonagle, Baoan Coleman, Nicky Katt, Ryan Hurst",Tommy Lee Jones,"Tommy Lee Jones, Samuel L. Jackson",An attorney defends an officer on trial for ordering his troops to fire on civilians after they stormed a U.S. embassy in a Middle Eastern country.,An attorney defends an officer,6.4,43780,60000000,61335230,71732303,282
tt0161081,Le verità nascoste,What Lies Beneath,2000,15/12/2000,"Drama, Fantasy, Horror",130,USA,English,,,Robert Zemeckis,"Clark Gregg, Sarah Kernochan","Michelle Pfeiffer, Katharine Towne, Miranda Otto, James Remar, Harrison Ford, Victoria Bidewell, Diana Scarwid, Dennison Samaroo, Jennifer Tung, Eliott Goretsky, Rachel Singer, Daniel Zelman, Ray Baker, Wendy Crewson, Amber Valletta",Michelle Pfeiffer,"Michelle Pfeiffer, Katharine Towne",The wife of a university research scientist believes that her lakeside Vermont home is haunted by a ghost - or that she is losing her mind.,The wife of a university research,6.6,116054,100000000,155464351,291420351,704
tt0161083,Lo scroccone e il ladro,What's the Worst That Could Happen?,2001,05/07/2002,"Comedy, Crime",94,USA,English,American Sign Language,,Sam Weisman,"Donald E. Westlake, Matthew Chapman","Martin Lawrence, Danny DeVito, John Leguizamo, Glenne Headly, Carmen Ejogo, Bernie Mac, Larry Miller, Nora Dunn, Richard Schiff, William Fichtner, Ana Gasteyer, Sascha Knopf, Siobhan Fallon Hogan, GQ, Lenny Clarke",Martin Lawrence,"Martin Lawrence, Danny DeVito","A rich man catches a thief burglarizing his home and steals the thief's lucky ring, who then tries to get it back.",A rich man catches a thief burglarizing,5.5,14842,60000000,32269834,38464131,84
tt0161860,Nowhere in Africa,Nirgendwo in Afrika,2001,12/11/2004,"Biography, Drama, History",141,Germany,English,Swahili,German,Caroline Link,"Caroline Link, Stefanie Zweig","Juliane Köhler, Merab Ninidze, Sidede Onyulo, Matthias Habich, Lea Kurka, Karoline Eckertz, Gerd Heinz, Hildegard Schmahl, Maritta Horwarth, Regine Zimmermann, Gabrielle Odinis, Bettina Redlich, Julia Leidl, Mechthild Großmann, Joel Wajsberg",Juliane Köhler,"Juliane Köhler, Merab Ninidze",A German Jewish refugee family moves to and adjusts to a farm life in 1930s Kenya.,A German Jewish refugee family,7.5,12257,EUR 7000000,6180200,24322180,89
tt0162222,Cast Away,Cast Away,2000,12/01/2001,"Adventure, Drama, Romance",143,USA,English,Russian,,Robert Zemeckis,William Broyles Jr.,"Paul Sanchez, Lari White, Leonid Citer, David Allen Brooks, Yelena Popovic, Valentina Ananina, Semion Sudarikov, Tom Hanks, Peter Von Berg, Dmitri S. Boudrine, François Duhamel, Michael Forest, Viveka Davis, Nick Searcy, Jennifer Choe",Paul Sanchez,"Paul Sanchez, Lari White",A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island.,A FedEx executive undergoes a,7.8,510788,90000000,233632142,429632142,1184
tt0162346,Ghost World,Ghost World,2001,08/11/2002,"Comedy, Drama",111,"USA, UK, Germany",English,,,Terry Zwigoff,"Daniel Clowes, Daniel Clowes","Thora Birch, Scarlett Johansson, Steve Buscemi, Brad Renfro, Illeana Douglas, Bob Balaban, Stacey Travis, Charles C. Stevenson Jr., Dave Sheridan, Tom McGowan, Debra Azar, Brian George, Pat Healy, Rini Bell, T.J. Thyne",Thora Birch,"Thora Birch, Scarlett Johansson","With only the plan of moving in together after high school, two unusually devious friends seek direction in life. As a mere gag, they respond to a man's newspaper ad for a date, only to find it will greatly complicate their lives.",With only the plan of moving in,7.3,111652,7000000,6217849,8764007,507
tt0162650,Shaft,Shaft,2000,19/07/2002,"Action, Crime, Thriller",99,"Germany, USA",English,German,Spanish,John Singleton,"Ernest Tidyman, John Singleton","Samuel L. Jackson, Vanessa Williams, Jeffrey Wright, Christian Bale, Busta Rhymes, Dan Hedaya, Toni Collette, Richard Roundtree, Ruben Santiago-Hudson, Josef Sommer, Lynne Thigpen, Philip Bosco, Pat Hingle, Lee Tergesen, Daniel von Bargen",Samuel L. Jackson,"Samuel L. Jackson, Vanessa Williams",New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.,New York City police detective,5.9,72469,46000000,70334258,107626125,310
