order_id,customer_id,order_amount,order_date,channel
715,520,31.15,2021-03-17,In-Store
716,190,44.53,2024-03-21,Online
717,927,15.21,2023-12-30,In-Store
718,4130,20.48,2023-07-20,In-Store
719,2860,17.0,2024-09-21,Online
720,691,27.58,2022-08-08,Online
721,655,45.65,2025-08-30,Online
722,4447,43.5,2021-06-05,Online
723,2597,28.17,2025-09-07,Online
724,846,27.42,2025-05-17,In-Store
725,4471,20.81,2025-10-15,Online
726,3607,16.3,2024-06-27,Online
727,2378,32.19,2025-08-20,Online
728,2309,22.54,2024-10-23,Online
729,3355,38.52,2024-10-03,Online
730,1682,27.16,2025-11-27,In-Store
731,5000,20.98,2022-12-05,Online
732,3908,9.46,2023-07-08,Online
733,3197,36.51,2022-10-22,Online
734,3439,33.51,2024-10-26,In-Store
735,4981,26.87,2024-09-04,Online
736,61,23.09,2024-11-10,Online
737,118,23.95,2024-07-18,Online
738,3911,20.62,2024-01-01,Online
739,1039,68.86,2022-10-07,Online
740,3424,19.48,2025-09-03,Online
741,2512,22.11,2025-03-23,In-Store
742,1586,28.38,2025-11-01,In-Store
743,1138,81.89,2024-11-23,In-Store
744,3871,35.68,2022-07-06,In-Store
745,842,6.1,2025-09-09,In-Store
746,778,15.76,2021-11-07,Online
747,2199,23.19,2025-12-27,In-Store
748,590,44.26,2023-12-17,In-Store
749,3200,67.13,2025-04-17,Online
750,4966,21.44,2022-11-06,Online
751,3728,9.94,2025-12-04,In-Store
752,3002,17.75,2021-10-16,In-Store
753,1970,26.5,2022-06-15,Online
754,4944,11.35,2025-09-26,Online
755,4384,54.97,2025-03-03,In-Store
756,4078,21.47,2025-01-25,In-Store
757,1132,28.94,2025-09-02,In-Store
758,610,26.15,2024-09-17,Online
759,877,47.39,2023-12-02,Online
760,1280,34.27,2022-02-26,In-Store
761,408,20.22,2025-12-18,Online
762,4428,36.0,2024-05-18,Online
763,916,24.56,2024-07-12,In-Store
764,1117,41.55,2023-10-17,Online
765,4428,42.6,2023-04-14,In-Store
766,4790,22.64,2025-10-19,Online
767,1095,11.33,2022-10-25,Online
768,1467,22.11,2023-06-17,Online
769,3983,34.39,2021-06-22,Online
770,4855,30.2,2023-11-09,In-Store
771,3237,19.37,2021-03-01,Online
772,2203,24.11,2021-10-25,In-Store
773,3367,16.27,2022-11-06,In-Store
774,3889,12.7,2021-08-02,Online
775,561,21.32,2022-07-23,In-Store
776,2168,8.21,2022-09-24,Online
777,4277,17.23,2025-07-01,In-Store
778,3529,25.18,2023-12-01,Online
779,754,22.16,2021-05-16,Online
780,3763,7.71,2025-03-05,Online
781,3329,15.94,2024-10-23,Online
782,1311,29.54,2024-01-06,Online
783,1705,20.91,2023-04-09,Online
784,1566,10.42,2024-04-17,In-Store
785,4971,28.34,2023-06-10,In-Store
786,907,8.55,2022-01-29,In-Store
787,4132,24.15,2024-07-10,In-Store
788,2648,11.1,2023-07-12,In-Store
789,4388,8.21,2021-05-01,In-Store
790,4919,15.71,2022-09-25,Online
791,4808,31.43,2023-01-11,Online
792,4263,15.25,2021-03-04,Online
793,2065,38.17,2021-12-24,Online
794,1348,42.47,2023-04-08,Online
795,1589,11.5,2023-03-21,Online
796,3256,20.81,2024-03-16,In-Store
797,1695,30.47,2024-07-08,Online
798,2165,25.07,2021-02-10,In-Store
799,401,21.0,2023-12-11,In-Store
800,3838,31.51,2025-09-08,Online
801,555,42.22,2025-01-17,Online
802,1678,14.66,2022-07-10,Online
803,2944,43.87,2025-05-04,Online
804,2651,33.97,2023-08-19,Online
805,4454,27.24,2025-08-04,Online
806,3287,14.27,2023-04-07,In-Store
807,3930,53.75,2025-06-15,In-Store
808,1517,18.69,2021-09-05,Online
809,652,39.23,2025-08-04,Online
810,3706,61.29,2021-11-21,In-Store
811,753,15.75,2023-01-10,In-Store
812,4153,36.73,2023-12-08,Online
813,4712,17.88,2022-10-11,In-Store
814,1412,35.83,2023-07-05,In-Store
815,3791,23.63,2025-11-28,Online
816,2176,15.81,2023-01-14,Online
817,1491,28.53,2021-12-22,Online
818,2149,19.64,2025-02-23,In-Store
819,3225,12.11,2021-06-18,In-Store
820,4945,58.97,2022-05-28,Online
821,1497,16.84,2022-11-06,Online
822,3530,14.53,2021-02-22,In-Store
823,1669,31.49,2021-01-23,Online
824,1243,52.03,2025-10-18,In-Store
825,3145,16.47,2023-08-24,In-Store
826,3793,33.65,2025-10-08,In-Store
827,3588,18.63,2022-10-27,Online
828,4711,21.3,2022-02-10,Online
829,536,23.85,2023-04-24,In-Store
830,2692,18.97,2023-04-03,In-Store
831,1447,10.41,2024-03-09,In-Store
832,4064,39.9,2023-05-13,Online
833,312,31.0,2022-09-23,In-Store
834,865,33.48,2025-10-28,Online
835,3845,21.53,2023-01-25,Online
836,1759,6.79,2023-11-19,In-Store
837,3404,12.84,2024-08-08,Online
838,4991,19.08,2021-04-21,In-Store
839,2284,29.87,2025-11-25,Online
840,2663,43.03,2024-05-11,In-Store
841,4884,25.27,2023-06-17,Online
842,3720,20.6,2023-03-03,In-Store
843,974,20.04,2024-11-13,Online
844,4002,63.17,2024-02-08,Online
845,2578,51.19,2025-10-08,Online
846,3922,46.54,2021-08-12,Online
847,2983,34.74,2022-07-23,Online
848,1120,51.6,2024-10-26,In-Store
849,4052,6.24,2023-12-23,Online
850,10,13.22,2022-10-13,In-Store
851,4427,16.81,2023-11-13,In-Store
852,4069,25.95,2022-10-10,In-Store
853,4854,79.46,2024-01-18,In-Store
854,175,45.24,2022-10-06,In-Store
855,2177,17.56,2021-01-07,In-Store
856,832,19.37,2024-08-10,Online
857,1857,23.83,2025-12-21,In-Store
858,1785,53.91,2021-01-06,Online
859,2979,57.68,2022-12-23,Online
860,2176,41.59,2024-07-24,In-Store
861,4831,30.68,2022-06-06,Online
862,1382,34.5,2022-03-08,Online
863,2090,38.59,2025-04-03,Online
864,3509,26.36,2022-12-27,In-Store
865,1374,11.69,2024-12-18,In-Store
866,3615,41.34,2021-03-22,In-Store
867,3543,31.3,2021-12-14,In-Store
868,3562,24.47,2024-05-22,Online
869,3370,39.07,2023-12-02,In-Store
870,4065,28.4,2022-01-02,In-Store
871,4978,29.04,2023-07-08,Online
872,278,75.6,2024-11-27,In-Store
873,2478,30.25,2024-11-23,Online
874,4048,40.52,2023-06-14,Online
875,1,23.82,2025-04-06,Online
876,2714,11.67,2022-12-06,In-Store
877,3292,27.88,2025-11-13,In-Store
878,951,22.89,2024-01-22,Online
879,1998,17.11,2025-11-17,Online
880,3932,13.47,2022-03-01,Online
881,338,29.53,2022-10-05,Online
882,667,20.05,2021-04-24,In-Store
883,4067,17.78,2022-08-10,Online
884,4028,45.95,2023-07-20,Online
885,2944,30.74,2025-01-10,Online
886,2078,40.17,2025-12-16,Online
887,529,58.03,2024-03-23,Online
888,4041,52.05,2024-07-14,In-Store
889,1190,35.3,2024-04-04,In-Store
890,4564,73.09,2021-05-28,Online
891,3867,76.39,2024-03-30,Online
892,405,19.65,2023-06-09,In-Store
893,3167,9.52,2024-07-12,Online
894,4605,27.77,2023-08-22,Online
895,4382,34.09,2023-11-28,Online
896,3049,48.93,2025-02-20,Online
897,846,30.59,2021-09-20,Online
898,3394,29.23,2023-05-03,Online
899,3320,20.94,2022-09-19,In-Store
900,2937,42.04,2023-04-27,In-Store
901,1318,22.6,2022-12-09,Online
902,4488,82.08,2024-09-21,In-Store
903,2507,35.36,2025-08-23,In-Store
904,1482,10.34,2024-02-27,Online
905,1259,10.82,2024-05-12,Online
906,1399,30.15,2022-11-19,Online
907,2290,19.24,2021-12-11,Online
908,1135,8.19,2022-06-25,Online
909,2586,73.95,2023-01-21,In-Store
910,953,26.66,2021-09-05,Online
911,1346,26.28,2025-11-06,In-Store
912,591,26.39,2024-08-17,Online
913,1774,41.93,2024-07-22,Online
914,2025,19.18,2023-08-10,Online
915,2013,47.21,2024-06-08,Online
916,3620,7.94,2024-09-07,In-Store
917,2408,18.22,2021-07-13,Online
918,3465,25.27,2025-02-26,Online
919,164,21.41,2021-02-28,Online
920,2173,24.27,2022-08-05,In-Store
921,446,59.77,2025-11-27,Online
922,2294,16.77,2025-02-21,In-Store
923,3059,24.1,2022-10-02,Online
924,3971,13.09,2024-06-28,Online
925,2739,13.88,2023-02-14,Online
926,1887,20.93,2024-01-27,In-Store
927,1310,15.82,2025-12-16,Online
928,4786,22.17,2023-07-23,In-Store
929,979,26.16,2022-10-13,Online
930,208,34.5,2022-06-03,In-Store
931,623,13.76,2022-06-23,Online
932,4986,91.65,2024-05-07,Online
933,4522,37.5,2024-05-23,Online
934,1592,50.32,2025-09-02,In-Store
935,20,80.62,2025-06-24,In-Store
936,3819,22.36,2024-02-25,In-Store
937,1498,28.87,2025-10-17,Online
938,114,16.74,2024-10-19,In-Store
939,2269,37.25,2022-03-01,Online
940,2120,31.0,2024-10-25,In-Store
941,1796,39.04,2022-10-04,In-Store
942,3257,17.1,2021-09-25,Online
943,3626,22.96,2021-12-18,In-Store
944,2789,11.65,2021-07-17,Online
945,75,12.65,2024-03-20,In-Store
946,116,29.55,2021-05-29,Online
947,4394,38.76,2023-03-10,In-Store
948,924,25.31,2024-11-27,Online
949,1983,30.21,2025-12-24,Online
950,517,45.75,2025-04-05,Online
951,1127,11.94,2023-07-25,Online
952,2417,38.57,2025-10-11,Online
953,1156,32.94,2025-01-12,Online
954,3289,18.63,2025-05-31,In-Store
955,1820,33.23,2022-05-04,In-Store
956,3928,14.89,2024-04-26,In-Store
957,2996,23.25,2022-12-26,In-Store
958,1253,42.9,2025-07-04,Online
959,4023,34.84,2024-06-21,Online
960,4663,23.66,2021-03-04,In-Store
961,592,26.17,2022-07-09,Online
962,3341,32.04,2021-12-15,Online
963,3142,23.03,2022-07-23,Online
964,3342,24.41,2023-06-17,Online
965,157,7.24,2022-08-04,In-Store
966,141,37.23,2021-08-07,In-Store
967,1471,55.79,2022-06-18,Online
968,404,40.51,2022-04-02,Online
969,1814,18.88,2021-04-17,In-Store
970,4353,38.37,2022-11-13,In-Store
971,1758,42.8,2025-06-09,Online
972,1962,9.03,2023-02-04,Online
973,1327,25.83,2024-01-22,In-Store
974,2107,52.89,2024-03-25,Online
975,3974,18.36,2022-11-03,Online
976,4139,13.1,2025-05-12,Online
977,2103,16.18,2023-07-19,In-Store
978,1978,17.45,2024-10-06,Online
979,966,34.24,2023-03-28,Online
980,4886,28.63,2022-11-12,In-Store
981,1552,16.45,2024-10-12,In-Store
982,1700,34.89,2025-08-25,In-Store
983,2145,39.04,2021-07-03,Online
984,404,39.34,2025-12-23,Online
985,1634,22.72,2022-04-27,In-Store
986,4655,35.77,2025-04-22,In-Store
987,374,45.13,2024-10-15,Online
988,1182,40.39,2024-12-07,Online
989,1077,27.92,2023-09-18,In-Store
990,1154,31.95,2023-01-19,Online
991,4770,33.4,2021-06-02,Online
992,3542,63.75,2025-11-24,Online
993,4599,39.15,2023-12-24,Online
994,4279,33.72,2021-05-16,In-Store
995,3117,69.0,2022-12-25,In-Store
996,2793,35.93,2022-08-20,In-Store
997,2542,18.93,2024-09-25,Online
998,3448,26.27,2023-12-09,Online
999,3512,7.77,2021-06-15,In-Store
1000,2986,15.76,2022-08-09,Online
1001,2233,5.44,2025-09-27,Online
1002,3372,73.56,2024-11-20,In-Store
1003,767,106.8,2024-10-02,Online
1004,2745,55.7,2024-12-05,In-Store
1005,2596,31.29,2021-10-24,Online
1006,2670,21.11,2025-10-17,Online
1007,2553,10.18,2024-04-19,Online
1008,3737,20.97,2023-12-25,In-Store
1009,3775,24.45,2022-12-09,Online
1010,1641,15.82,2022-11-25,In-Store
1011,1740,30.72,2022-11-12,In-Store
1012,88,20.78,2025-12-27,Online
1013,565,10.87,2024-06-28,In-Store
1014,1297,73.71,2024-06-18,Online
1015,3812,12.57,2021-08-12,Online
1016,3977,11.38,2023-11-24,Online
1017,1225,22.43,2024-07-27,In-Store
1018,4340,36.66,2022-12-09,In-Store
1019,1867,30.57,2024-09-23,In-Store
1020,3978,53.95,2022-12-06,Online
1021,2319,15.12,2021-04-10,Online
1022,3562,33.83,2025-05-31,Online
1023,1769,16.89,2024-07-19,In-Store
1024,355,51.69,2023-08-23,Online
1025,1254,16.17,2022-12-28,Online
1026,3488,35.78,2025-02-19,Online
1027,4591,19.31,2022-11-19,In-Store
1028,3134,52.78,2024-12-17,Online
1029,3829,13.33,2023-10-24,Online
1030,76,18.53,2024-12-23,In-Store
1031,3787,30.78,2023-12-02,In-Store
1032,4161,12.02,2024-09-27,Online
1033,2059,23.6,2025-02-28,In-Store
1034,2461,30.92,2024-09-22,In-Store
1035,265,18.51,2024-06-10,In-Store
1036,861,31.75,2025-12-14,In-Store
1037,286,55.73,2022-03-04,Online
1038,3650,29.2,2024-02-22,Online
1039,3983,20.52,2021-01-27,Online
1040,542,38.34,2023-06-04,Online
1041,4609,34.42,2025-11-02,Online
1042,4185,33.51,2023-08-12,Online
1043,2870,45.94,2023-12-16,In-Store
1044,4899,32.39,2025-11-14,Online
1045,4397,27.67,2021-12-08,Online
1046,1100,11.34,2024-07-17,In-Store
1047,4768,15.21,2022-08-06,Online
1048,2206,41.14,2021-08-24,Online
1049,757,62.33,2022-10-22,Online
1050,990,30.11,2021-11-17,Online
1051,3418,20.12,2021-10-05,In-Store
1052,4944,16.37,2025-04-26,In-Store
1053,2215,9.43,2022-09-09,In-Store
1054,2854,14.91,2025-10-08,In-Store
1055,1497,24.55,2023-04-07,In-Store
1056,4218,34.77,2025-08-27,In-Store
1057,571,23.72,2023-07-20,Online
1058,2903,19.48,2022-03-02,In-Store
1059,2926,25.42,2022-01-26,Online
1060,5,32.03,2021-08-07,Online
1061,4702,21.41,2022-10-23,Online
1062,4878,25.91,2025-10-26,Online
1063,2321,11.25,2021-10-19,Online
1064,3623,21.26,2023-10-21,Online
1065,4233,20.37,2024-08-12,Online
1066,579,15.22,2024-11-08,Online
1067,421,36.92,2022-07-02,In-Store
1068,3447,42.01,2022-04-28,In-Store
1069,2791,12.24,2025-10-18,Online
1070,3391,16.57,2021-01-09,Online
1071,2846,61.27,2022-02-19,Online
1072,3626,19.83,2025-10-25,Online
1073,757,23.91,2024-05-04,In-Store
1074,1070,73.58,2022-05-07,Online
1075,1163,22.89,2021-06-04,In-Store
1076,2079,36.73,2025-11-25,Online
1077,3785,31.15,2022-07-10,Online
1078,4141,44.38,2023-02-12,In-Store
1079,2001,32.55,2023-12-25,In-Store
1080,2996,23.17,2024-03-01,In-Store
1081,1471,17.63,2023-10-01,Online
1082,2369,70.63,2025-03-01,Online
1083,4704,26.24,2024-06-09,In-Store
1084,1335,23.21,2025-06-19,In-Store
1085,3926,68.99,2021-02-06,Online
1086,207,49.36,2022-03-04,Online
1087,1711,67.67,2024-11-19,Online
1088,3287,9.82,2022-04-20,Online
1089,3869,20.56,2025-08-16,In-Store
1090,2953,11.85,2025-02-06,Online
1091,4338,21.48,2021-04-09,In-Store
1092,4080,43.83,2025-03-15,In-Store
1093,3072,27.02,2023-06-17,Online
1094,1725,21.76,2021-09-20,In-Store
1095,1803,28.12,2023-11-18,Online
1096,3059,43.95,2021-11-04,In-Store
1097,3276,32.78,2021-03-21,Online
1098,1970,25.56,2023-10-26,Online
1099,1980,62.59,2022-04-03,Online
1100,870,73.37,2023-02-08,In-Store
1101,2,11.11,2022-05-26,Online
1102,2292,36.3,2022-10-09,Online
1103,4139,59.05,2023-12-26,Online
1104,3815,32.59,2025-09-16,In-Store
1105,4972,14.11,2022-07-11,Online
1106,3340,20.8,2022-07-09,In-Store
1107,1151,33.38,2023-11-26,Online
1108,3383,5.0,2025-07-14,In-Store
1109,4126,29.6,2024-03-13,In-Store
1110,3197,44.55,2022-07-24,In-Store
1111,2398,95.25,2024-09-27,Online
1112,3079,16.92,2024-05-19,Online
1113,130,17.26,2022-04-10,Online
1114,1314,17.0,2025-11-15,Online
1115,774,19.96,2022-03-06,In-Store
1116,2064,46.38,2024-08-27,Online
1117,4453,51.88,2022-07-04,In-Store
1118,930,26.21,2024-08-16,In-Store
1119,358,74.29,2025-09-20,Online
1120,3872,101.95,2022-07-01,Online
1121,4332,19.65,2024-11-03,In-Store
1122,2653,36.35,2022-01-01,In-Store
1123,1872,18.92,2024-06-15,In-Store
1124,2147,66.31,2023-05-11,In-Store
1125,3288,27.99,2022-06-28,In-Store
1126,4140,28.76,2024-11-11,In-Store
1127,940,37.65,2025-10-18,In-Store
1128,4499,45.37,2024-10-14,In-Store
1129,3282,45.0,2025-06-27,Online
1130,3683,18.93,2022-04-21,In-Store
1131,431,14.62,2022-12-04,Online
1132,4592,14.49,2021-12-11,Online
1133,2636,19.12,2025-08-05,Online
1134,1798,62.27,2025-05-12,In-Store
1135,1988,36.27,2024-06-15,In-Store
1136,1459,17.92,2024-05-04,Online
1137,801,32.54,2025-10-25,Online
1138,172,109.11,2024-02-19,Online
1139,1309,18.3,2021-12-19,In-Store
1140,2475,44.8,2021-02-27,Online
1141,3324,24.05,2025-08-24,Online
1142,3662,44.54,2021-01-24,Online
1143,2970,9.33,2023-04-25,Online
1144,577,8.37,2022-10-07,Online
1145,2151,28.24,2021-02-25,Online
1146,3329,38.27,2023-07-20,Online
1147,3705,36.23,2023-02-07,Online
1148,1614,71.45,2022-12-18,Online
1149,4641,31.14,2022-01-22,In-Store
1150,3962,10.99,2023-11-04,Online
1151,4249,21.83,2023-09-25,Online
1152,3323,13.05,2025-12-24,In-Store
1153,2066,6.17,2025-10-24,Online
1154,4673,20.97,2023-05-17,Online
1155,4496,17.24,2022-03-20,Online
1156,4126,22.91,2021-09-26,Online
1157,4445,31.14,2021-08-26,Online
1158,4584,46.57,2025-04-27,Online
1159,3720,42.0,2022-07-25,In-Store
1160,991,26.1,2023-08-12,In-Store
1161,2685,23.04,2025-04-22,Online
1162,3064,16.39,2021-08-24,In-Store
1163,3853,24.28,2025-10-11,In-Store
1164,2467,20.08,2022-12-17,In-Store
1165,2562,67.56,2025-07-28,Online
1166,4980,29.47,2025-12-13,Online
1167,2246,33.65,2021-03-10,Online
1168,642,24.31,2023-03-07,Online
1169,3547,14.81,2024-04-06,Online
1170,1799,26.69,2023-08-19,Online
1171,1228,25.14,2022-10-22,Online
1172,3134,52.45,2025-02-24,Online
1173,4769,33.74,2024-01-05,In-Store
1174,1561,14.97,2023-01-26,In-Store
1175,1850,10.98,2021-11-24,In-Store
1176,2312,12.79,2023-07-10,In-Store
1177,3442,19.71,2023-10-22,Online
1178,1975,51.32,2021-08-14,Online
1179,2126,48.1,2025-10-13,In-Store
1180,3510,19.63,2021-07-19,Online
1181,4932,33.36,2023-03-04,Online
1182,1578,38.94,2025-02-21,Online
1183,2923,11.17,2024-10-09,Online
1184,3958,17.02,2022-01-09,Online
1185,1050,55.58,2022-12-08,Online
1186,4068,53.7,2023-03-25,Online
1187,1760,69.87,2025-11-01,In-Store
1188,554,22.55,2025-07-06,Online
1189,126,62.7,2022-06-01,Online
1190,164,61.54,2024-06-19,Online
1191,3975,27.29,2024-04-23,Online
1192,3370,76.64,2024-06-22,In-Store
1193,3952,25.1,2024-09-20,In-Store
1194,3753,11.34,2021-12-04,Online
1195,1894,29.08,2021-10-02,Online
1196,4667,31.46,2022-10-11,Online
1197,4377,19.98,2023-12-02,In-Store
1198,1727,19.2,2025-06-24,In-Store
1199,3851,30.76,2023-08-19,Online
1200,4074,51.05,2024-02-27,Online
1201,2432,19.2,2021-07-05,Online
1202,593,50.06,2024-11-20,Online
1203,1664,36.1,2024-01-21,Online
1204,4950,33.8,2025-04-23,Online
1205,3582,34.27,2023-03-12,Online
1206,3860,60.83,2023-02-12,In-Store
1207,4558,41.33,2023-09-16,In-Store
1208,1004,37.77,2024-03-11,Online
1209,4843,30.69,2025-09-01,Online
1210,2588,30.46,2023-05-12,In-Store
1211,3711,12.58,2025-09-18,Online
1212,1583,42.49,2024-11-24,In-Store
1213,1640,11.59,2022-05-22,Online
1214,1784,47.96,2025-12-12,In-Store
1215,1725,20.69,2022-04-15,In-Store
1216,314,19.76,2022-12-23,Online
1217,1547,42.21,2025-09-13,Online
1218,3228,55.16,2022-05-04,In-Store
1219,4497,55.0,2024-12-15,Online
1220,205,13.79,2025-10-09,Online
1221,89,87.46,2025-01-01,Online
1222,2953,33.1,2023-08-21,Online
1223,3504,32.76,2023-01-22,Online
1224,3026,21.19,2023-07-22,Online
1225,4869,21.77,2021-02-08,Online
1226,1126,32.96,2023-01-07,Online
1227,2395,10.36,2025-09-03,Online
1228,4580,19.5,2025-10-24,In-Store
1229,3072,30.24,2021-03-18,Online
1230,2876,42.87,2023-07-15,Online
1231,4666,25.2,2025-02-26,Online
1232,1683,5.63,2023-11-03,Online
1233,770,19.06,2025-07-15,Online
1234,638,57.08,2025-01-25,Online
1235,4087,16.36,2022-09-14,In-Store
1236,4275,23.0,2025-10-17,Online
1237,1151,32.7,2024-07-11,Online
1238,2271,16.0,2025-11-22,Online
1239,2920,14.38,2022-04-28,In-Store
1240,686,19.27,2021-10-23,In-Store
1241,4233,30.51,2022-12-13,Online
1242,2091,19.1,2021-09-10,Online
1243,4307,32.79,2024-01-13,Online
1244,3787,35.72,2023-11-26,Online
1245,1471,60.41,2023-10-08,Online
1246,3584,17.84,2022-05-26,In-Store
1247,3693,40.21,2022-02-27,In-Store
1248,1554,26.91,2025-11-28,Online
1249,1252,46.91,2021-02-10,In-Store
1250,4097,20.5,2021-08-06,Online
1251,3386,83.58,2021-12-14,In-Store
1252,3688,15.12,2025-10-07,Online
1253,1561,21.83,2021-06-22,Online
1254,3611,20.0,2022-04-19,Online
1255,3571,8.98,2023-05-05,Online
1256,1661,18.19,2025-09-02,In-Store
1257,1342,12.09,2023-01-15,In-Store
1258,2151,37.14,2024-01-11,Online
1259,3687,25.96,2025-11-01,In-Store
1260,959,17.61,2021-06-02,In-Store
1261,4359,56.3,2025-04-10,Online
1262,1260,16.44,2023-04-04,Online
1263,4186,46.37,2023-08-18,Online
1264,761,44.99,2024-02-17,Online
1265,3688,21.29,2022-08-06,Online
1266,2800,7.29,2025-01-10,Online
1267,3300,20.64,2021-07-04,In-Store
1268,4876,13.65,2021-12-11,In-Store
1269,266,41.99,2025-06-28,Online
1270,730,23.73,2023-11-11,In-Store
1271,398,32.28,2025-04-19,In-Store
1272,2596,13.16,2022-05-03,Online
1273,3997,36.9,2022-02-08,Online
1274,275,45.92,2025-08-22,Online
1275,3885,72.34,2024-02-15,Online
1276,2157,55.22,2022-10-16,Online
1277,4707,22.38,2023-10-18,In-Store
1278,1902,66.37,2022-01-25,Online
1279,4931,42.62,2025-02-05,Online
1280,2774,18.48,2025-11-14,In-Store
1281,4955,48.96,2025-07-16,In-Store
1282,3146,30.08,2022-10-27,Online
1283,1718,27.18,2024-04-20,Online
1284,4000,40.57,2024-05-24,In-Store
1285,2424,18.8,2023-09-19,In-Store
1286,1542,8.22,2021-12-25,In-Store
1287,2379,17.52,2022-07-22,Online
1288,4350,22.92,2024-01-11,In-Store
1289,3656,23.72,2022-12-12,Online
1290,856,40.69,2022-06-25,In-Store
1291,4181,42.5,2023-09-21,Online
1292,2151,22.17,2021-05-08,Online
1293,413,37.54,2023-02-22,In-Store
1294,723,22.57,2022-12-07,Online
1295,335,71.27,2025-12-27,Online
1296,3378,62.25,2021-12-13,Online
1297,1273,19.77,2022-07-10,In-Store
1298,483,12.04,2025-02-28,Online
1299,1811,17.82,2025-10-18,In-Store
1300,4328,57.35,2022-04-09,Online
1301,3135,9.64,2022-08-27,In-Store
1302,2421,38.82,2025-03-19,Online
1303,3662,11.87,2023-09-15,Online
1304,382,9.45,2025-05-03,Online
1305,4399,41.4,2023-11-13,In-Store
1306,876,21.94,2025-10-11,Online
1307,111,57.61,2023-07-29,Online
1308,1799,60.05,2025-01-22,In-Store
1309,292,16.66,2021-08-21,In-Store
1310,821,25.07,2025-06-28,In-Store
1311,3686,32.15,2023-08-13,In-Store
1312,2019,18.13,2022-02-26,In-Store
1313,37,46.69,2025-08-03,In-Store
1314,3213,33.44,2025-05-17,Online
1315,3536,21.82,2024-07-02,In-Store
1316,4497,22.44,2022-02-14,In-Store
1317,757,59.49,2021-01-02,Online
1318,4276,19.25,2022-11-10,In-Store
1319,3543,40.28,2025-11-11,Online
1320,2812,24.58,2022-05-23,In-Store
1321,1294,9.79,2024-05-24,In-Store
1322,2274,9.12,2023-01-22,Online
1323,979,22.24,2021-11-26,Online
1324,3590,38.94,2022-02-19,Online
1325,3522,29.02,2025-11-09,Online
1326,949,21.63,2024-12-28,Online
1327,1248,28.05,2024-10-26,Online
1328,4494,42.97,2023-03-11,Online
1329,2346,6.37,2025-08-23,Online
1330,2743,26.78,2025-05-10,Online
1331,4792,28.42,2025-09-10,Online
1332,1024,41.68,2023-03-06,In-Store
1333,3129,25.15,2025-12-16,Online
1334,3856,12.37,2024-10-14,Online
1335,1589,47.95,2024-06-14,Online
1336,1542,14.75,2024-01-22,In-Store
1337,4472,23.63,2025-06-05,In-Store
1338,501,15.22,2022-11-18,Online
1339,771,23.18,2025-02-07,In-Store
